Aquarius Alt,Aries 5,Cancer 5,12,9,9,102|401|430|341|312|321|310|401|432|102,102|401|430|341|312|321|310|401|432|102
Aquarius Alt,Aries 5,Cancer 4A,12,8,8,102|402|132|431|704|403|304|031|102,102|402|132|431|704|403|304|031|102
Aquarius Alt,Aries 5,Cancer 4B,10,7,7,120|210|513|243|540|513|423|120,153|453|753|483|456|543|450|153
Aquarius Alt,Aries 5,Cancer Alt,9,5,7,120|210|540|513|423|120,120|420|150|123|210|240|213|120
Aquarius Alt,Aries 4A,Cancer 6,12,7,7,314|301|431|501|534|507|417|314,314|301|431|501|534|507|417|314
Aquarius Alt,Aries 4A,Cancer 5,12,8,8,314|403|136|437|738|637|746|417|314,314|403|136|437|738|637|746|417|314
Aquarius Alt,Aries 4A,Cancer 4A,12,7,7,314|304|435|165|174|143|413|314,314|304|435|165|174|143|413|314
Aquarius Alt,Aries 4A,Cancer 4B,10,7,7,314|315|345|075|174|143|413|314,153|453|753|740|731|430|140|153
Aquarius Alt,Aries 4A,Cancer Alt,9,6,6,314|413|543|273|143|413|314,120|410|340|431|340|013|120
Aquarius Alt,Aries 4B,Cancer 6,11,6,6,024|321|051|142|051|354|024,024|321|051|142|051|354|024
Aquarius Alt,Aries 4B,Cancer 5,11,8,8,041|351|341|430|341|312|021|150|041,041|351|341|430|341|312|021|150|041
Aquarius Alt,Aries 4B,Cancer 4A,11,6,6,043|054|351|052|045|074|043,043|054|351|052|045|074|043
Aquarius Alt,Aries 4B,Cancer 4B,9,5,5,135|432|405|135|234|135,135|432|405|135|234|135
Aquarius Alt,Aries 4B,Cancer Alt,8,5,5,102|405|135|234|135|102,102|405|135|234|135|102
Aquarius Alt,Aries Alt,Cancer 6,11,6,7,041|342|312|042|051|054|041,014|314|015|045|054|024|021|014
Aquarius Alt,Aries Alt,Cancer 5,11,9,8,041|132|431|501|530|431|132|031|130|041,014|304|415|125|215|204|201|104|014
Aquarius Alt,Aries Alt,Cancer 4A,11,7,8,014|041|342|012|045|074|043|014,014|124|457|158|145|234|201|104|014
Aquarius Alt,Aries Alt,Cancer 4B,9,7,7,135|432|401|531|234|231|234|135,135|432|401|531|234|231|234|135
Aquarius Alt,Aries Alt,Cancer Alt,8,7,7,102|401|531|234|231|234|135|102,102|401|531|234|231|234|135|102
Aquarius 6,Aries 6,Leo 6,14,8,8,572|482|352|425|315|412|542|541|572,572|482|352|425|315|412|542|541|572
Aquarius 6,Aries 6,Leo 5,13,7,7,416|317|314|415|714|413|403|416,416|317|314|415|714|413|403|416
Aquarius 6,Aries 6,Leo 4A,13,7,8,527|417|314|415|514|501|514|527,572|471|341|314|015|104|431|541|572
Aquarius 6,Aries 6,Leo 4B,13,6,6,527|417|314|415|725|824|527,527|417|314|415|725|824|527
Aquarius 6,Aries 6,Leo Alt,11,8,8,461|371|341|314|315|412|502|531|461,527|417|314|315|342|431|541|514|527
Aquarius 6,Aries 5,Leo 6,13,7,7,572|471|374|675|345|452|541|572,572|471|374|675|345|452|541|572
Aquarius 6,Aries 5,Leo 5,12,8,8,416|317|047|346|453|540|453|346|416,416|317|047|346|453|540|453|346|416
Aquarius 6,Aries 5,Leo 4A,12,9,9,461|361|374|347|456|543|514|501|431|461,416|317|047|148|018|348|645|354|423|416
Aquarius 6,Aries 5,Leo 4B,12,7,7,461|361|374|347|354|045|134|461,461|361|374|347|354|045|134|461
Aquarius 6,Aries 5,Leo Alt,10,7,7,461|361|374|675|345|432|531|461,416|317|314|315|645|354|423|416
Aquarius 6,Aries 4A,Leo 6,13,7,7,461|371|671|741|431|531|432|461,461|371|671|741|431|531|432|461
Aquarius 6,Aries 4A,Leo 5,12,7,7,416|316|347|674|764|673|346|416,416|316|347|674|764|673|346|416
Aquarius 6,Aries 4A,Leo 4A,12,8,9,461|371|074|147|134|204|501|431|461,416|316|347|374|345|015|145|174|143|416
Aquarius 6,Aries 4A,Leo 4B,12,7,7,461|361|374|047|137|034|134|461,461|361|374|047|137|034|134|461
Aquarius 6,Aries 4A,Leo Alt,10,6,6,461|371|671|741|431|531|461,416|317|314|415|714|413|416
Aquarius 6,Aries 4B,Leo 6,12,6,5,572|482|352|451|542|541|572,527|417|314|415|428|527
Aquarius 6,Aries 4B,Leo 5,11,7,7,461|361|374|485|574|241|174|461,461|361|374|485|574|241|174|461
Aquarius 6,Aries 4B,Leo 4A,11,7,7,416|317|047|148|018|348|317|416,416|317|047|148|018|348|317|416
Aquarius 6,Aries 4B,Leo 4B,11,6,6,461|361|374|485|175|472|461,461|361|374|485|175|472|461
Aquarius 6,Aries 4B,Leo Alt,9,5,5,527|417|314|415|514|527,527|417|314|415|514|527
Aquarius 6,Aries Alt,Leo 6,12,7,7,527|417|314|315|324|421|524|527,527|417|314|315|324|421|524|527
Aquarius 6,Aries Alt,Leo 5,11,7,7,461|371|342|412|542|241|174|461,416|316|347|436|163|130|403|416
Aquarius 6,Aries Alt,Leo 4A,11,9,9,416|317|047|146|413|510|413|510|413|416,416|317|047|146|413|510|413|510|413|416
Aquarius 6,Aries Alt,Leo 4B,11,6,7,461|371|342|012|045|134|461,416|317|047|314|013|120|423|416
Aquarius 6,Aries Alt,Leo Alt,9,7,7,416|317|314|403|513|410|513|416,416|317|314|403|513|410|513|416
Aquarius 5,Aries 6,Leo 6,15,8,8,452|541|251|524|413|503|430|541|452,452|541|251|524|413|503|430|541|452
Aquarius 5,Aries 6,Leo 5,14,7,7,425|514|214|524|513|814|524|425,425|514|214|524|513|814|524|425
Aquarius 5,Aries 6,Leo 4A,14,7,8,425|514|213|503|514|501|412|425,452|541|574|541|510|401|431|541|452
Aquarius 5,Aries 6,Leo 4B,14,7,7,425|514|213|503|514|425|352|425,425|514|213|503|514|425|352|425
Aquarius 5,Aries 6,Leo Alt,12,8,7,341|471|574|543|413|514|541|431|341,452|541|214|513|540|431|541|452
Aquarius 5,Aries 5,Leo 6,14,7,7,452|541|240|213|543|430|541|452,452|541|240|213|543|430|541|452
Aquarius 5,Aries 5,Leo 5,13,8,8,425|514|541|240|243|210|521|524|425,425|514|541|240|243|210|521|524|425
Aquarius 5,Aries 5,Leo 4A,13,8,8,341|471|574|573|546|243|154|051|341,425|514|247|148|018|348|645|354|425
Aquarius 5,Aries 5,Leo 4B,13,7,7,452|541|251|154|125|012|125|452,452|541|251|154|125|012|125|452
Aquarius 5,Aries 5,Leo Alt,11,7,8,452|541|240|213|543|450|351|452,425|524|517|548|418|315|645|354|425
Aquarius 5,Aries 4A,Leo 6,14,6,6,452|541|214|541|431|541|452,452|541|214|541|431|541|452
Aquarius 5,Aries 4A,Leo 5,13,8,8,314|415|514|214|541|431|340|013|314,314|415|514|214|541|431|340|013|314
Aquarius 5,Aries 4A,Leo 4A,13,8,9,425|514|214|147|134|204|501|412|425,314|341|471|574|541|510|401|304|413|314
Aquarius 5,Aries 4A,Leo 4B,13,7,7,314|417|547|274|164|034|041|314,314|417|547|274|164|034|041|314
Aquarius 5,Aries 4A,Leo Alt,11,6,7,452|541|214|541|431|541|452,314|417|547|514|413|714|413|314
Aquarius 5,Aries 4B,Leo 6,13,6,7,452|541|251|140|430|541|452,425|514|214|524|214|125|124|425
Aquarius 5,Aries 4B,Leo 5,12,6,6,452|541|251|541|214|541|452,452|541|251|541|214|541|452
Aquarius 5,Aries 4B,Leo 4A,12,6,6,425|514|215|145|015|124|425,425|514|215|145|015|124|425
Aquarius 5,Aries 4B,Leo 4B,12,6,6,341|471|574|485|375|074|341,341|471|574|485|375|074|341
Aquarius 5,Aries 4B,Leo Alt,10,6,6,314|403|536|403|514|425|314,314|403|536|403|514|425|314
Aquarius 5,Aries Alt,Leo 6,13,8,8,314|415|514|214|524|413|324|321|314,314|415|514|214|524|413|324|321|314
Aquarius 5,Aries Alt,Leo 5,12,7,7,314|415|514|241|210|140|413|314,314|417|547|436|163|130|403|314
Aquarius 5,Aries Alt,Leo 4A,12,8,8,314|415|514|215|145|015|024|321|314,314|415|514|215|145|015|024|321|314
Aquarius 5,Aries Alt,Leo 4B,12,6,7,452|541|231|102|135|142|452,425|514|541|251|524|521|524|425
Aquarius 5,Aries Alt,Leo Alt,10,7,7,314|415|514|214|513|410|321|314,314|415|514|214|513|410|321|314
Aquarius 4A,Aries 6,Leo 6,15,9,9,410|413|514|541|542|451|152|251|120|410,410|413|514|541|542|451|152|251|120|410
Aquarius 4A,Aries 6,Leo 5,14,8,8,401|310|413|514|541|214|105|102|401,401|310|413|514|541|214|105|102|401
Aquarius 4A,Aries 6,Leo 4A,14,8,9,401|310|413|514|501|402|105|102|401,410|510|541|510|401|431|541|251|120|410
Aquarius 4A,Aries 6,Leo 4B,14,7,7,401|301|314|415|512|215|102|401,401|301|314|415|512|215|102|401
Aquarius 4A,Aries 6,Leo Alt,12,8,7,410|520|513|403|530|541|251|120|410,410|513|540|431|541|251|120|410
Aquarius 4A,Aries 5,Leo 6,14,9,9,410|743|634|345|452|451|152|251|120|410,410|743|634|345|452|451|152|251|120|410
Aquarius 4A,Aries 5,Leo 5,13,8,8,410|540|513|540|243|154|251|120|410,410|540|513|540|243|154|251|120|410
Aquarius 4A,Aries 5,Leo 4A,13,8,8,410|540|513|243|154|051|150|120|410,521|412|145|015|312|021|150|420|521
Aquarius 4A,Aries 5,Leo 4B,13,8,8,410|743|634|345|034|041|150|120|410,410|743|634|345|034|041|150|120|410
Aquarius 4A,Aries 5,Leo Alt,11,8,7,410|540|513|543|430|541|251|120|410,521|412|315|312|021|150|420|521
Aquarius 4A,Aries 4A,Leo 6,14,7,7,734|741|431|531|432|135|435|734,734|741|431|531|432|135|435|734
Aquarius 4A,Aries 4A,Leo 5,13,7,7,734|741|431|541|214|105|435|734,734|741|431|541|214|105|435|734
Aquarius 4A,Aries 4A,Leo 4A,13,8,9,410|143|234|145|054|051|150|120|410,410|510|541|510|401|134|143|150|120|410
Aquarius 4A,Aries 4A,Leo 4B,13,7,7,410|301|034|135|142|251|120|410,410|301|034|135|142|251|120|410
Aquarius 4A,Aries 4A,Leo Alt,11,6,8,410|340|431|541|251|120|410,401|312|415|714|413|314|405|102|401
Aquarius 4A,Aries 4B,Leo 6,13,8,7,410|340|451|542|451|152|251|120|410,401|312|415|125|214|105|102|401
Aquarius 4A,Aries 4B,Leo 5,12,7,7,512|421|452|541|214|105|402|512,512|421|452|541|214|105|402|512
Aquarius 4A,Aries 4B,Leo 4A,12,7,7,401|134|045|015|124|215|102|401,401|134|045|015|124|215|102|401
Aquarius 4A,Aries 4B,Leo 4B,12,7,7,410|521|254|145|142|251|120|410,410|521|254|145|142|251|120|410
Aquarius 4A,Aries 4B,Leo Alt,10,6,6,401|312|015|124|215|102|401,401|312|015|124|215|102|401
Aquarius 4A,Aries Alt,Leo 6,13,7,7,743|413|513|524|251|584|453|743,743|413|513|524|251|584|453|743
Aquarius 4A,Aries Alt,Leo 5,12,7,7,401|531|401|430|103|014|304|401,401|134|143|130|103|014|304|401
Aquarius 4A,Aries Alt,Leo 4A,12,9,9,401|512|541|510|513|210|103|014|304|401,401|512|541|510|513|210|103|014|304|401
Aquarius 4A,Aries Alt,Leo 4B,12,8,7,401|531|401|134|245|512|215|102|401,410|140|413|510|543|450|120|410
Aquarius 4A,Aries Alt,Leo Alt,10,6,6,410|513|410|143|150|120|410,410|513|410|143|150|120|410
Aquarius 4B,Aries 6,Leo 6,13,8,8,435|504|413|514|541|431|561|462|435,435|504|413|514|541|431|561|462|435
Aquarius 4B,Aries 6,Leo 5,12,6,6,453|524|413|703|436|346|453,453|524|413|703|436|346|453
Aquarius 4B,Aries 6,Leo 4A,12,7,8,102|201|510|413|514|501|231|102,102|231|541|510|401|431|541|432|102
Aquarius 4B,Aries 6,Leo 4B,12,7,7,453|524|413|304|301|410|143|453,453|524|413|304|301|410|143|453
Aquarius 4B,Aries 6,Leo Alt,10,7,8,102|201|510|413|514|541|231|102,102|201|504|513|540|431|541|432|102
Aquarius 4B,Aries 5,Leo 6,12,8,8,102|231|140|413|543|430|541|432|102,102|231|140|413|543|430|541|432|102
Aquarius 4B,Aries 5,Leo 5,11,6,6,453|540|513|540|453|356|453,453|540|513|540|453|356|453
Aquarius 4B,Aries 5,Leo 4A,11,8,8,102|231|140|413|543|514|501|231|102,102|231|541|510|501|534|501|231|102
Aquarius 4B,Aries 5,Leo 4B,11,8,8,102|201|132|042|312|015|042|031|102,102|201|132|042|312|015|042|031|102
Aquarius 4B,Aries 5,Leo Alt,9,7,6,102|231|140|413|543|530|231|102,435|504|513|504|531|564|435
Aquarius 4B,Aries 4A,Leo 6,12,7,7,102|201|214|541|431|531|432|102,102|201|214|541|431|531|432|102
Aquarius 4B,Aries 4A,Leo 5,11,7,7,120|210|103|130|431|340|013|120,120|210|103|130|431|340|013|120
Aquarius 4B,Aries 4A,Leo 4A,11,8,7,102|201|214|147|134|204|501|231|102,453|540|541|510|401|134|143|453
Aquarius 4B,Aries 4A,Leo 4B,11,8,8,102|201|214|104|034|135|142|231|102,102|201|214|104|034|135|142|231|102
Aquarius 4B,Aries 4A,Leo Alt,9,7,6,102|201|214|541|431|531|432|102,453|523|413|143|174|143|453
Aquarius 4B,Aries 4B,Leo 6,11,6,6,435|542|451|542|431|462|435,453|524|214|125|024|123|453
Aquarius 4B,Aries 4B,Leo 5,10,5,5,120|251|140|143|013|120,120|251|140|143|013|120
Aquarius 4B,Aries 4B,Leo 4A,10,6,6,102|215|145|015|124|215|102,102|215|145|015|124|215|102
Aquarius 4B,Aries 4B,Leo 4B,10,6,6,120|251|142|475|584|251|120,120|251|142|475|584|251|120
Aquarius 4B,Aries 4B,Leo Alt,8,6,6,435|504|513|214|245|134|435,435|504|513|214|245|134|435
Aquarius 4B,Aries Alt,Leo 6,11,6,6,453|524|413|123|210|123|453,453|524|413|123|210|123|453
Aquarius 4B,Aries Alt,Leo 5,10,6,6,102|231|201|531|234|135|102,435|538|547|274|261|564|435
Aquarius 4B,Aries Alt,Leo 4A,10,7,7,120|450|541|510|413|510|213|120,120|450|541|510|413|510|213|120
Aquarius 4B,Aries Alt,Leo 4B,10,6,6,102|231|102|135|142|231|102,120|210|140|413|510|213|120
Aquarius 4B,Aries Alt,Leo Alt,8,5,5,453|523|413|140|143|453,453|523|413|140|143|453
Aquarius Alt,Aries 6,Leo 6,13,7,7,135|034|104|431|531|432|142|135,135|034|104|431|531|432|142|135
Aquarius Alt,Aries 6,Leo 5,12,7,7,135|045|134|103|430|103|104|135,135|045|134|103|430|103|104|135
Aquarius Alt,Aries 6,Leo 4A,12,6,7,153|154|243|513|410|143|153,150|041|314|415|714|413|143|150
Aquarius Alt,Aries 6,Leo 4B,12,7,7,135|034|037|134|245|532|245|135,135|034|037|134|245|532|245|135
Aquarius Alt,Aries 6,Leo Alt,10,6,6,153|124|214|513|410|143|153,153|423|513|403|130|143|153
Aquarius Alt,Aries 5,Leo 6,12,6,6,102|402|431|531|502|432|102,102|402|431|531|502|432|102
Aquarius Alt,Aries 5,Leo 5,11,6,6,102|401|531|241|514|215|102,102|401|531|241|514|215|102
Aquarius Alt,Aries 5,Leo 4A,11,7,6,120|150|240|510|410|513|423|120,150|123|210|140|413|143|150
Aquarius Alt,Aries 5,Leo 4B,11,6,6,102|405|135|134|401|432|102,102|405|135|134|401|432|102
Aquarius Alt,Aries 5,Leo Alt,9,6,5,120|410|513|410|513|423|120,153|243|210|240|143|153
Aquarius Alt,Aries 4A,Leo 6,12,7,7,314|304|435|542|241|142|415|314,314|304|435|542|241|142|415|314
Aquarius Alt,Aries 4A,Leo 5,11,6,6,314|405|432|541|514|417|314,314|405|432|541|514|417|314
Aquarius Alt,Aries 4A,Leo 4A,11,7,8,314|341|431|501|410|143|413|314,105|014|341|431|340|453|324|415|105
Aquarius Alt,Aries 4A,Leo 4B,11,6,6,314|405|135|142|471|341|314,314|405|135|142|471|341|314
Aquarius Alt,Aries 4A,Leo Alt,9,6,7,314|315|614|713|416|417|314,153|043|014|341|431|130|143|153
Aquarius Alt,Aries 4B,Leo 6,11,5,4,042|341|452|341|051|042,014|314|415|125|014
Aquarius Alt,Aries 4B,Leo 5,10,5,5,054|351|342|451|124|054,054|351|342|451|124|054
Aquarius Alt,Aries 4B,Leo 4A,10,6,6,105|104|135|205|504|415|105,105|104|135|205|504|415|105
Aquarius Alt,Aries 4B,Leo 4B,10,4,4,041|351|041|034|041,041|351|041|034|041
Aquarius Alt,Aries 4B,Leo Alt,8,4,4,135|405|135|234|135,135|405|135|234|135
Aquarius Alt,Aries Alt,Leo 6,11,5,5,014|314|315|324|021|014,014|314|315|324|021|014
Aquarius Alt,Aries Alt,Leo 5,10,6,6,014|341|431|401|430|103|014,014|347|436|163|230|103|014
Aquarius Alt,Aries Alt,Leo 4A,10,6,6,105|104|234|201|504|415|105,105|104|234|201|504|415|105
Aquarius Alt,Aries Alt,Leo 4B,10,5,6,041|132|431|104|034|041,014|314|047|314|324|021|014
Aquarius Alt,Aries Alt,Leo Alt,8,5,5,135|104|234|231|234|135,135|104|234|231|234|135
Aquarius 6,Aries 6,Virgo 6,15,10,10,527|417|314|315|412|542|431|134|245|254|527,416|317|314|304|314|341|452|341|450|423|416
Aquarius 6,Aries 6,Virgo 5,15,9,8,416|317|314|315|418|317|614|347|346|416,572|471|374|641|374|361|431|541|572
Aquarius 6,Aries 6,Virgo 4A,13,8,9,527|417|314|415|725|754|845|854|527,461|371|641|731|401|310|401|531|430|461
Aquarius 6,Aries 6,Virgo 4B,13,8,8,527|417|314|415|514|817|804|514|527,572|471|374|463|730|741|431|541|572
Aquarius 6,Aries 6,Virgo Alt,11,6,7,527|417|314|415|725|824|527,461|371|641|731|841|531|430|461
Aquarius 6,Aries 5,Virgo 6,14,10,11,461|361|374|675|345|452|351|350|043|134|461,416|317|647|637|748|478|587|478|567|534|403|416
Aquarius 6,Aries 5,Virgo 5,14,9,9,416|317|047|314|345|458|725|458|427|416,461|361|374|641|374|367|364|435|564|461
Aquarius 6,Aries 5,Virgo 4A,12,9,9,461|361|374|347|354|645|614|643|734|461,416|317|047|146|436|347|657|354|423|416
Aquarius 6,Aries 5,Virgo 4B,12,9,9,461|361|374|675|345|458|185|084|174|461,461|361|374|047|034|145|234|531|564|461
Aquarius 6,Aries 5,Virgo Alt,10,8,8,416|317|017|347|354|645|614|713|416,461|371|341|642|745|738|435|564|461
Aquarius 6,Aries 4A,Virgo 6,14,10,9,416|316|347|674|764|463|164|064|134|143|416,416|317|647|634|345|034|143|174|143|416
Aquarius 6,Aries 4A,Virgo 5,14,8,9,416|316|347|376|467|164|437|346|416,416|316|347|374|641|371|461|174|143|416
Aquarius 6,Aries 4A,Virgo 4A,12,9,8,461|361|374|347|376|467|174|473|364|461,416|317|314|641|634|743|714|413|416
Aquarius 6,Aries 4A,Virgo 4B,12,9,8,416|316|347|376|467|376|073|074|147|416,416|317|047|078|148|047|174|143|416
Aquarius 6,Aries 4A,Virgo Alt,10,7,7,461|371|074|147|134|264|174|461,416|317|314|641|630|703|413|416
Aquarius 6,Aries 4B,Virgo 6,13,9,9,416|317|617|748|647|674|785|458|427|416,416|317|617|748|647|674|785|458|427|416
Aquarius 6,Aries 4B,Virgo 5,13,9,9,416|316|327|457|587|254|587|478|147|416,416|316|327|457|587|254|587|478|147|416
Aquarius 6,Aries 4B,Virgo 4A,11,8,8,416|316|347|046|147|437|348|317|416,416|316|347|046|147|437|348|317|416
Aquarius 6,Aries 4B,Virgo 4B,11,8,8,416|316|307|034|367|038|148|147|416,416|316|307|034|367|038|148|147|416
Aquarius 6,Aries 4B,Virgo Alt,9,7,7,416|316|347|046|147|248|147|416,416|316|347|046|147|248|147|416
Aquarius 6,Aries Alt,Virgo 6,13,9,9,416|317|647|634|345|034|143|240|143|416,416|317|647|634|345|034|143|240|143|416
Aquarius 6,Aries Alt,Virgo 5,13,9,9,416|317|346|476|146|473|163|130|403|416,416|317|346|476|146|473|163|130|403|416
Aquarius 6,Aries Alt,Virgo 4A,11,9,9,416|317|314|641|634|743|613|610|713|416,416|317|314|641|634|743|613|610|713|416
Aquarius 6,Aries Alt,Virgo 4B,11,8,8,461|371|364|037|147|274|241|174|461,461|371|364|037|147|274|241|174|461
Aquarius 6,Aries Alt,Virgo Alt,9,8,8,416|317|047|146|036|163|130|403|416,416|317|047|146|036|163|130|403|416
Aquarius 5,Aries 6,Virgo 6,16,9,9,425|514|213|503|514|541|452|341|314|425,452|541|251|524|413|503|430|341|451|452
Aquarius 5,Aries 6,Virgo 5,16,10,9,647|748|847|514|413|514|847|758|425|758|647,341|471|574|247|254|581|471|341|451|341
Aquarius 5,Aries 6,Virgo 4A,14,10,10,425|514|547|458|325|415|725|824|521|412|425,314|417|547|257|547|458|345|352|451|341|314
Aquarius 5,Aries 6,Virgo 4B,14,7,7,425|514|213|503|514|847|514|425,452|541|574|841|540|431|541|452
Aquarius 5,Aries 6,Virgo Alt,12,8,8,314|403|536|403|314|415|725|624|314,341|471|574|485|752|642|352|451|341
Aquarius 5,Aries 5,Virgo 6,15,10,10,425|514|403|130|041|314|345|452|341|314|425,425|514|547|857|746|476|587|478|485|354|425
Aquarius 5,Aries 5,Virgo 5,15,10,9,758|847|574|873|846|576|467|134|147|457|758,341|471|574|247|254|587|478|485|354|341
Aquarius 5,Aries 5,Virgo 4A,13,9,8,452|541|240|213|543|574|275|574|485|452,425|514|247|146|436|347|657|354|425
Aquarius 5,Aries 5,Virgo 4B,13,8,9,425|514|241|540|513|546|847|514|425,341|431|530|463|730|741|614|645|354|341
Aquarius 5,Aries 5,Virgo Alt,11,8,8,785|874|573|546|843|754|725|754|785,425|514|547|257|147|074|341|354|425
Aquarius 5,Aries 4A,Virgo 6,15,8,10,314|417|547|874|764|463|534|403|314,314|417|547|857|746|473|370|341|314|413|314
Aquarius 5,Aries 4A,Virgo 5,15,9,10,314|417|547|574|567|578|245|518|417|314,314|417|547|874|785|452|185|174|143|013|314
Aquarius 5,Aries 4A,Virgo 4A,13,8,9,452|541|214|147|134|264|574|485|452,314|417|547|257|547|846|743|714|413|314
Aquarius 5,Aries 4A,Virgo 4B,13,8,8,314|417|547|574|864|763|736|403|314,314|405|534|463|730|741|714|413|314
Aquarius 5,Aries 4A,Virgo Alt,11,8,8,425|514|214|541|431|341|614|724|425,314|417|547|257|147|174|143|013|314
Aquarius 5,Aries 4B,Virgo 6,14,10,10,314|415|514|214|524|413|143|254|124|425|314,314|415|514|214|524|413|143|254|124|425|314
Aquarius 5,Aries 4B,Virgo 5,14,9,9,758|847|874|584|257|584|475|748|857|758,758|847|874|584|257|584|475|748|857|758
Aquarius 5,Aries 4B,Virgo 4A,12,7,7,314|417|547|257|547|458|325|314,314|417|547|257|547|458|325|314
Aquarius 5,Aries 4B,Virgo 4B,12,8,8,314|405|534|463|730|741|412|425|314,314|405|534|463|730|741|412|425|314
Aquarius 5,Aries 4B,Virgo Alt,10,7,7,314|417|547|257|147|418|425|314,314|417|547|257|147|418|425|314
Aquarius 5,Aries Alt,Virgo 6,14,9,9,425|514|214|524|413|143|254|251|524|425,425|514|214|524|413|143|254|251|524|425
Aquarius 5,Aries Alt,Virgo 5,14,9,9,785|874|584|257|584|274|241|574|874|785,785|874|584|257|584|274|241|574|874|785
Aquarius 5,Aries Alt,Virgo 4A,12,9,9,314|415|514|247|258|548|457|354|321|314,314|415|514|247|258|548|457|354|321|314
Aquarius 5,Aries Alt,Virgo 4B,12,9,9,314|341|471|574|841|852|725|624|321|314,314|341|471|574|841|852|725|624|321|314
Aquarius 5,Aries Alt,Virgo Alt,10,8,8,314|417|547|257|147|057|354|321|314,314|417|547|257|147|057|354|321|314
Aquarius 4A,Aries 6,Virgo 6,16,11,9,401|301|412|315|412|542|431|134|245|215|102|401,521|524|413|503|430|341|451|150|420|521
Aquarius 4A,Aries 6,Virgo 5,16,10,10,743|413|514|547|574|275|548|437|346|453|743,410|741|674|641|374|361|431|541|251|120|410
Aquarius 4A,Aries 6,Virgo 4A,14,9,10,734|604|314|415|725|754|845|538|435|734,410|340|641|631|304|014|341|451|150|120|410
Aquarius 4A,Aries 6,Virgo 4B,14,8,8,401|310|413|514|847|514|215|102|401,734|763|430|341|451|150|451|741|734
Aquarius 4A,Aries 6,Virgo Alt,12,9,8,401|301|314|415|725|824|514|215|102|401,410|340|641|631|341|451|150|120|410
Aquarius 4A,Aries 5,Virgo 6,15,11,10,401|134|045|315|342|451|542|245|145|215|102|401,521|524|413|143|254|145|152|021|150|420|521
Aquarius 4A,Aries 5,Virgo 5,15,11,9,410|540|513|546|437|164|437|346|453|153|423|410,854|587|254|587|478|485|354|483|753|854
Aquarius 4A,Aries 5,Virgo 4A,13,10,9,743|873|576|543|234|164|463|374|483|753|743,743|413|146|436|347|657|354|483|753|743
Aquarius 4A,Aries 5,Virgo 4B,13,9,9,401|310|643|746|876|847|514|215|102|401,743|634|367|034|145|152|021|150|453|743
Aquarius 4A,Aries 5,Virgo Alt,11,9,9,410|540|513|543|574|275|284|251|120|410,401|731|641|731|704|431|534|405|102|401
Aquarius 4A,Aries 4A,Virgo 6,15,9,10,734|741|431|340|451|154|245|548|435|734,521|524|413|304|034|143|174|143|150|420|521
Aquarius 4A,Aries 4A,Virgo 5,15,9,9,734|634|364|467|164|437|537|438|735|734,521|852|785|452|185|174|143|150|420|521
Aquarius 4A,Aries 4A,Virgo 4A,13,8,9,743|476|467|164|463|374|483|753|743,743|640|741|734|643|376|476|483|753|743
Aquarius 4A,Aries 4A,Virgo 4B,13,8,9,743|476|467|376|083|184|483|753|743,734|763|830|841|714|413|314|347|637|734
Aquarius 4A,Aries 4A,Virgo Alt,11,7,8,743|476|467|164|274|584|453|743,410|143|246|147|174|143|150|120|410
Aquarius 4A,Aries 4B,Virgo 6,14,10,10,401|304|415|314|341|452|125|214|105|102|401,401|304|415|314|341|452|125|214|105|102|401
Aquarius 4A,Aries 4B,Virgo 5,14,9,9,743|654|685|752|485|478|587|584|453|743,743|654|685|752|485|478|587|584|453|743
Aquarius 4A,Aries 4B,Virgo 4A,12,8,8,734|631|642|345|458|547|438|735|734,734|631|642|345|458|547|438|735|734
Aquarius 4A,Aries 4B,Virgo 4B,12,8,8,743|634|367|034|145|254|584|453|743,743|634|367|034|145|254|584|453|743
Aquarius 4A,Aries 4B,Virgo Alt,10,7,7,743|416|147|248|257|584|453|743,743|416|147|248|257|584|453|743
Aquarius 4A,Aries Alt,Virgo 6,14,9,9,521|524|413|143|254|251|584|453|420|521,521|524|413|143|254|251|584|453|420|521
Aquarius 4A,Aries Alt,Virgo 5,14,9,9,743|853|584|257|584|274|281|584|453|743,743|853|584|257|584|274|281|584|453|743
Aquarius 4A,Aries Alt,Virgo 4A,12,10,10,410|340|641|634|743|813|510|543|450|120|410,410|340|641|634|743|813|510|543|450|120|410
Aquarius 4A,Aries Alt,Virgo 4B,12,9,9,734|634|367|034|143|140|473|364|435|734,734|634|367|034|143|140|473|364|435|734
Aquarius 4A,Aries Alt,Virgo Alt,10,8,8,743|413|146|247|274|281|584|453|743,743|413|146|247|274|281|584|453|743
Aquarius 4B,Aries 6,Virgo 6,14,10,9,435|504|413|514|541|542|431|340|043|134|435,453|524|413|314|341|452|341|450|153|453
Aquarius 4B,Aries 6,Virgo 5,14,8,9,453|524|413|406|437|164|437|346|453,453|584|257|584|475|564|531|241|150|453
Aquarius 4B,Aries 6,Virgo 4A,12,9,10,453|524|413|304|614|643|734|643|356|453,120|213|143|246|543|854|845|532|541|251|120
Aquarius 4B,Aries 6,Virgo 4B,12,8,8,120|213|503|514|847|514|204|213|120,453|783|874|541|452|341|450|153|453
Aquarius 4B,Aries 6,Virgo Alt,10,7,9,453|524|413|304|614|613|346|453,102|201|512|842|752|842|532|541|432|102
