Capricorn 4B,Aries 4B,Virgo 6,13,12
Capricorn 4B,Aries 4B,Virgo 5,13,13
Capricorn 4B,Aries 4B,Virgo 4A,11,14
Capricorn 4B,Aries 4B,Virgo 4B,11,12
Capricorn 4B,Aries 4B,Virgo Alt,9,11
Capricorn 4B,Aries Alt,Virgo 6,13,12
Capricorn 4B,Aries Alt,Virgo 5,13,15
Capricorn 4B,Aries Alt,Virgo 4A,11,15
Capricorn 4B,Aries Alt,Virgo 4B,11,14
Capricorn 4B,Aries Alt,Virgo Alt,9,12
Capricorn Alt,Aries 6,Virgo 6,14,15
Capricorn Alt,Aries 6,Virgo 5,14,15
Capricorn Alt,Aries 6,Virgo 4A,12,16
Capricorn Alt,Aries 6,Virgo 4B,12,14
Capricorn Alt,Aries 6,Virgo Alt,10,13
Capricorn Alt,Aries 5,Virgo 6,13,15
Capricorn Alt,Aries 5,Virgo 5,13,16
Capricorn Alt,Aries 5,Virgo 4A,11,16
Capricorn Alt,Aries 5,Virgo 4B,11,15
Capricorn Alt,Aries 5,Virgo Alt,9,14
Capricorn Alt,Aries 4A,Virgo 6,13,13
Capricorn Alt,Aries 4A,Virgo 5,13,13
Capricorn Alt,Aries 4A,Virgo 4A,11,14
Capricorn Alt,Aries 4A,Virgo 4B,11,13
Capricorn Alt,Aries 4A,Virgo Alt,9,11
Capricorn Alt,Aries 4B,Virgo 6,12,11
Capricorn Alt,Aries 4B,Virgo 5,12,12
Capricorn Alt,Aries 4B,Virgo 4A,10,13
Capricorn Alt,Aries 4B,Virgo 4B,10,11
Capricorn Alt,Aries 4B,Virgo Alt,8,10
Capricorn Alt,Aries Alt,Virgo 6,12,11
Capricorn Alt,Aries Alt,Virgo 5,12,13
Capricorn Alt,Aries Alt,Virgo 4A,10,13
Capricorn Alt,Aries Alt,Virgo 4B,10,12
Capricorn Alt,Aries Alt,Virgo Alt,8,10
Capricorn 6,Aries 6,Libra 6,13,15
Capricorn 6,Aries 6,Libra 5,15,18
Capricorn 6,Aries 6,Libra 4A,15,17
Capricorn 6,Aries 6,Libra 4B,14,16
Capricorn 6,Aries 6,Libra Alt,12,15
Capricorn 6,Aries 5,Libra 6,12,15
Capricorn 6,Aries 5,Libra 5,14,17
Capricorn 6,Aries 5,Libra 4A,14,18
Capricorn 6,Aries 5,Libra 4B,13,15
Capricorn 6,Aries 5,Libra Alt,11,15
Capricorn 6,Aries 4A,Libra 6,12,13
Capricorn 6,Aries 4A,Libra 5,14,15
Capricorn 6,Aries 4A,Libra 4A,14,17
Capricorn 6,Aries 4A,Libra 4B,13,15
Capricorn 6,Aries 4A,Libra Alt,11,13
Capricorn 6,Aries 4B,Libra 6,11,12
Capricorn 6,Aries 4B,Libra 5,13,15
Capricorn 6,Aries 4B,Libra 4A,13,16
Capricorn 6,Aries 4B,Libra 4B,12,13
Capricorn 6,Aries 4B,Libra Alt,10,12
Capricorn 6,Aries Alt,Libra 6,11,14
Capricorn 6,Aries Alt,Libra 5,13,14
Capricorn 6,Aries Alt,Libra 4A,13,17
Capricorn 6,Aries Alt,Libra 4B,12,14
Capricorn 6,Aries Alt,Libra Alt,10,14
Capricorn 5,Aries 6,Libra 6,13,12
Capricorn 5,Aries 6,Libra 5,15,14
Capricorn 5,Aries 6,Libra 4A,15,15
Capricorn 5,Aries 6,Libra 4B,14,14
Capricorn 5,Aries 6,Libra Alt,12,12
Capricorn 5,Aries 5,Libra 6,12,15
Capricorn 5,Aries 5,Libra 5,14,17
Capricorn 5,Aries 5,Libra 4A,14,17
Capricorn 5,Aries 5,Libra 4B,13,12
Capricorn 5,Aries 5,Libra Alt,11,15
Capricorn 5,Aries 4A,Libra 6,12,11
Capricorn 5,Aries 4A,Libra 5,14,13
Capricorn 5,Aries 4A,Libra 4A,14,14
Capricorn 5,Aries 4A,Libra 4B,13,13
Capricorn 5,Aries 4A,Libra Alt,11,11
Capricorn 5,Aries 4B,Libra 6,11,13
Capricorn 5,Aries 4B,Libra 5,13,15
Capricorn 5,Aries 4B,Libra 4A,13,15
Capricorn 5,Aries 4B,Libra 4B,12,12
Capricorn 5,Aries 4B,Libra Alt,10,13
Capricorn 5,Aries Alt,Libra 6,11,13
Capricorn 5,Aries Alt,Libra 5,13,15
Capricorn 5,Aries Alt,Libra 4A,13,17
Capricorn 5,Aries Alt,Libra 4B,12,11
Capricorn 5,Aries Alt,Libra Alt,10,13
Capricorn 4A,Aries 6,Libra 6,12,14
Capricorn 4A,Aries 6,Libra 5,14,16
Capricorn 4A,Aries 6,Libra 4A,14,14
Capricorn 4A,Aries 6,Libra 4B,13,15
Capricorn 4A,Aries 6,Libra Alt,11,14
Capricorn 4A,Aries 5,Libra 6,11,14
Capricorn 4A,Aries 5,Libra 5,13,17
Capricorn 4A,Aries 5,Libra 4A,13,15
Capricorn 4A,Aries 5,Libra 4B,12,14
Capricorn 4A,Aries 5,Libra Alt,10,14
Capricorn 4A,Aries 4A,Libra 6,11,12
Capricorn 4A,Aries 4A,Libra 5,13,13
Capricorn 4A,Aries 4A,Libra 4A,13,14
Capricorn 4A,Aries 4A,Libra 4B,12,14
Capricorn 4A,Aries 4A,Libra Alt,10,12
Capricorn 4A,Aries 4B,Libra 6,10,11
Capricorn 4A,Aries 4B,Libra 5,12,14
Capricorn 4A,Aries 4B,Libra 4A,12,13
Capricorn 4A,Aries 4B,Libra 4B,11,11
Capricorn 4A,Aries 4B,Libra Alt,9,11
Capricorn 4A,Aries Alt,Libra 6,10,12
Capricorn 4A,Aries Alt,Libra 5,12,13
Capricorn 4A,Aries Alt,Libra 4A,12,14
Capricorn 4A,Aries Alt,Libra 4B,11,12
Capricorn 4A,Aries Alt,Libra Alt,9,12
Capricorn 4B,Aries 6,Libra 6,12,12
Capricorn 4B,Aries 6,Libra 5,14,15
Capricorn 4B,Aries 6,Libra 4A,14,13
Capricorn 4B,Aries 6,Libra 4B,13,14
Capricorn 4B,Aries 6,Libra Alt,11,12
Capricorn 4B,Aries 5,Libra 6,11,13
Capricorn 4B,Aries 5,Libra 5,13,16
Capricorn 4B,Aries 5,Libra 4A,13,16
Capricorn 4B,Aries 5,Libra 4B,12,12
Capricorn 4B,Aries 5,Libra Alt,10,13
Capricorn 4B,Aries 4A,Libra 6,11,12
Capricorn 4B,Aries 4A,Libra 5,13,14
Capricorn 4B,Aries 4A,Libra 4A,13,14
Capricorn 4B,Aries 4A,Libra 4B,12,13
Capricorn 4B,Aries 4A,Libra Alt,10,12
Capricorn 4B,Aries 4B,Libra 6,10,12
Capricorn 4B,Aries 4B,Libra 5,12,15
Capricorn 4B,Aries 4B,Libra 4A,12,14
Capricorn 4B,Aries 4B,Libra 4B,11,12
Capricorn 4B,Aries 4B,Libra Alt,9,12
Capricorn 4B,Aries Alt,Libra 6,10,13
Capricorn 4B,Aries Alt,Libra 5,12,15
Capricorn 4B,Aries Alt,Libra 4A,12,15
Capricorn 4B,Aries Alt,Libra 4B,11,13
Capricorn 4B,Aries Alt,Libra Alt,9,13
Capricorn Alt,Aries 6,Libra 6,11,12
Capricorn Alt,Aries 6,Libra 5,13,15
Capricorn Alt,Aries 6,Libra 4A,13,14
Capricorn Alt,Aries 6,Libra 4B,12,14
Capricorn Alt,Aries 6,Libra Alt,10,12
Capricorn Alt,Aries 5,Libra 6,10,13
Capricorn Alt,Aries 5,Libra 5,12,16
Capricorn Alt,Aries 5,Libra 4A,12,15
Capricorn Alt,Aries 5,Libra 4B,11,13
Capricorn Alt,Aries 5,Libra Alt,9,13
Capricorn Alt,Aries 4A,Libra 6,10,12
Capricorn Alt,Aries 4A,Libra 5,12,14
Capricorn Alt,Aries 4A,Libra 4A,12,14
Capricorn Alt,Aries 4A,Libra 4B,11,14
Capricorn Alt,Aries 4A,Libra Alt,9,12
Capricorn Alt,Aries 4B,Libra 6,9,12
Capricorn Alt,Aries 4B,Libra 5,11,14
Capricorn Alt,Aries 4B,Libra 4A,11,14
Capricorn Alt,Aries 4B,Libra 4B,10,12
Capricorn Alt,Aries 4B,Libra Alt,8,12
Capricorn Alt,Aries Alt,Libra 6,9,11
Capricorn Alt,Aries Alt,Libra 5,11,13
Capricorn Alt,Aries Alt,Libra 4A,11,13
Capricorn Alt,Aries Alt,Libra 4B,10,12
Capricorn Alt,Aries Alt,Libra Alt,8,11
Capricorn 6,Aries 6,Scorpio 6,15,16
Capricorn 6,Aries 6,Scorpio 5,15,14
Capricorn 6,Aries 6,Scorpio 4A,14,13
Capricorn 6,Aries 6,Scorpio 4B,13,12
Capricorn 6,Aries 6,Scorpio Alt,13,13
Capricorn 6,Aries 5,Scorpio 6,14,16
Capricorn 6,Aries 5,Scorpio 5,14,16
Capricorn 6,Aries 5,Scorpio 4A,13,14
Capricorn 6,Aries 5,Scorpio 4B,12,14
Capricorn 6,Aries 5,Scorpio Alt,12,14
Capricorn 6,Aries 4A,Scorpio 6,14,14
Capricorn 6,Aries 4A,Scorpio 5,14,16
Capricorn 6,Aries 4A,Scorpio 4A,13,12
Capricorn 6,Aries 4A,Scorpio 4B,12,14
Capricorn 6,Aries 4A,Scorpio Alt,12,12
Capricorn 6,Aries 4B,Scorpio 6,13,13
Capricorn 6,Aries 4B,Scorpio 5,13,13
Capricorn 6,Aries 4B,Scorpio 4A,12,11
Capricorn 6,Aries 4B,Scorpio 4B,11,11
Capricorn 6,Aries 4B,Scorpio Alt,11,11
Capricorn 6,Aries Alt,Scorpio 6,13,13
Capricorn 6,Aries Alt,Scorpio 5,13,15
Capricorn 6,Aries Alt,Scorpio 4A,12,13
Capricorn 6,Aries Alt,Scorpio 4B,11,13
Capricorn 6,Aries Alt,Scorpio Alt,11,13
Capricorn 5,Aries 6,Scorpio 6,15,12
Capricorn 5,Aries 6,Scorpio 5,15,13
Capricorn 5,Aries 6,Scorpio 4A,14,11
Capricorn 5,Aries 6,Scorpio 4B,13,11
Capricorn 5,Aries 6,Scorpio Alt,13,11
Capricorn 5,Aries 5,Scorpio 6,14,15
Capricorn 5,Aries 5,Scorpio 5,14,16
Capricorn 5,Aries 5,Scorpio 4A,13,13
Capricorn 5,Aries 5,Scorpio 4B,12,14
Capricorn 5,Aries 5,Scorpio Alt,12,14
Capricorn 5,Aries 4A,Scorpio 6,14,11
Capricorn 5,Aries 4A,Scorpio 5,14,12
Capricorn 5,Aries 4A,Scorpio 4A,13,10
Capricorn 5,Aries 4A,Scorpio 4B,12,10
Capricorn 5,Aries 4A,Scorpio Alt,12,10
Capricorn 5,Aries 4B,Scorpio 6,13,14
Capricorn 5,Aries 4B,Scorpio 5,13,15
Capricorn 5,Aries 4B,Scorpio 4A,12,11
Capricorn 5,Aries 4B,Scorpio 4B,11,13
Capricorn 5,Aries 4B,Scorpio Alt,11,12
Capricorn 5,Aries Alt,Scorpio 6,13,15
Capricorn 5,Aries Alt,Scorpio 5,13,15
Capricorn 5,Aries Alt,Scorpio 4A,12,14
Capricorn 5,Aries Alt,Scorpio 4B,11,13
Capricorn 5,Aries Alt,Scorpio Alt,11,14
Capricorn 4A,Aries 6,Scorpio 6,14,13
Capricorn 4A,Aries 6,Scorpio 5,14,12
Capricorn 4A,Aries 6,Scorpio 4A,13,9
Capricorn 4A,Aries 6,Scorpio 4B,12,10
Capricorn 4A,Aries 6,Scorpio Alt,12,9
Capricorn 4A,Aries 5,Scorpio 6,13,13
Capricorn 4A,Aries 5,Scorpio 5,13,15
Capricorn 4A,Aries 5,Scorpio 4A,12,12
Capricorn 4A,Aries 5,Scorpio 4B,11,13
Capricorn 4A,Aries 5,Scorpio Alt,11,13
Capricorn 4A,Aries 4A,Scorpio 6,13,12
Capricorn 4A,Aries 4A,Scorpio 5,13,12
Capricorn 4A,Aries 4A,Scorpio 4A,12,10
Capricorn 4A,Aries 4A,Scorpio 4B,11,10
Capricorn 4A,Aries 4A,Scorpio Alt,11,10
Capricorn 4A,Aries 4B,Scorpio 6,12,10
Capricorn 4A,Aries 4B,Scorpio 5,12,10
Capricorn 4A,Aries 4B,Scorpio 4A,11,8
Capricorn 4A,Aries 4B,Scorpio 4B,10,8
Capricorn 4A,Aries 4B,Scorpio Alt,10,8
Capricorn 4A,Aries Alt,Scorpio 6,12,12
Capricorn 4A,Aries Alt,Scorpio 5,12,13
Capricorn 4A,Aries Alt,Scorpio 4A,11,10
Capricorn 4A,Aries Alt,Scorpio 4B,10,11
Capricorn 4A,Aries Alt,Scorpio Alt,10,10
Capricorn 4B,Aries 6,Scorpio 6,14,12
Capricorn 4B,Aries 6,Scorpio 5,14,12
Capricorn 4B,Aries 6,Scorpio 4A,13,11
Capricorn 4B,Aries 6,Scorpio 4B,12,10
Capricorn 4B,Aries 6,Scorpio Alt,12,11
Capricorn 4B,Aries 5,Scorpio 6,13,13
Capricorn 4B,Aries 5,Scorpio 5,13,13
Capricorn 4B,Aries 5,Scorpio 4A,12,11
Capricorn 4B,Aries 5,Scorpio 4B,11,11
Capricorn 4B,Aries 5,Scorpio Alt,11,11
Capricorn 4B,Aries 4A,Scorpio 6,13,11
Capricorn 4B,Aries 4A,Scorpio 5,13,12
Capricorn 4B,Aries 4A,Scorpio 4A,12,11
Capricorn 4B,Aries 4A,Scorpio 4B,11,10
Capricorn 4B,Aries 4A,Scorpio Alt,11,11
Capricorn 4B,Aries 4B,Scorpio 6,12,12
Capricorn 4B,Aries 4B,Scorpio 5,12,12
Capricorn 4B,Aries 4B,Scorpio 4A,11,10
Capricorn 4B,Aries 4B,Scorpio 4B,10,9
Capricorn 4B,Aries 4B,Scorpio Alt,10,10
Capricorn 4B,Aries Alt,Scorpio 6,12,12
Capricorn 4B,Aries Alt,Scorpio 5,12,14
Capricorn 4B,Aries Alt,Scorpio 4A,11,12
Capricorn 4B,Aries Alt,Scorpio 4B,10,12
Capricorn 4B,Aries Alt,Scorpio Alt,10,12
Capricorn Alt,Aries 6,Scorpio 6,13,13
Capricorn Alt,Aries 6,Scorpio 5,13,13
Capricorn Alt,Aries 6,Scorpio 4A,12,11
Capricorn Alt,Aries 6,Scorpio 4B,11,11
Capricorn Alt,Aries 6,Scorpio Alt,11,11
Capricorn Alt,Aries 5,Scorpio 6,12,13
Capricorn Alt,Aries 5,Scorpio 5,12,14
Capricorn Alt,Aries 5,Scorpio 4A,11,12
Capricorn Alt,Aries 5,Scorpio 4B,10,12
Capricorn Alt,Aries 5,Scorpio Alt,10,12
Capricorn Alt,Aries 4A,Scorpio 6,12,11
Capricorn Alt,Aries 4A,Scorpio 5,12,13
Capricorn Alt,Aries 4A,Scorpio 4A,11,11
Capricorn Alt,Aries 4A,Scorpio 4B,10,11
Capricorn Alt,Aries 4A,Scorpio Alt,10,11
Capricorn Alt,Aries 4B,Scorpio 6,11,11
Capricorn Alt,Aries 4B,Scorpio 5,11,11
Capricorn Alt,Aries 4B,Scorpio 4A,10,9
Capricorn Alt,Aries 4B,Scorpio 4B,9,9
Capricorn Alt,Aries 4B,Scorpio Alt,9,9
Capricorn Alt,Aries Alt,Scorpio 6,11,10
Capricorn Alt,Aries Alt,Scorpio 5,11,12
Capricorn Alt,Aries Alt,Scorpio 4A,10,10
Capricorn Alt,Aries Alt,Scorpio 4B,9,10
Capricorn Alt,Aries Alt,Scorpio Alt,9,10
Capricorn 6,Aries 6,Sagittarius 6,15,16
Capricorn 6,Aries 6,Sagittarius 5,14,14
Capricorn 6,Aries 6,Sagittarius 4A,14,15
Capricorn 6,Aries 6,Sagittarius 4B,12,14
Capricorn 6,Aries 6,Sagittarius Alt,12,12
Capricorn 6,Aries 5,Sagittarius 6,14,19
Capricorn 6,Aries 5,Sagittarius 5,13,17
Capricorn 6,Aries 5,Sagittarius 4A,13,18
Capricorn 6,Aries 5,Sagittarius 4B,11,17
Capricorn 6,Aries 5,Sagittarius Alt,11,16
Capricorn 6,Aries 4A,Sagittarius 6,14,16
Capricorn 6,Aries 4A,Sagittarius 5,13,15
Capricorn 6,Aries 4A,Sagittarius 4A,13,16
Capricorn 6,Aries 4A,Sagittarius 4B,11,15
Capricorn 6,Aries 4A,Sagittarius Alt,11,13
Capricorn 6,Aries 4B,Sagittarius 6,13,14
Capricorn 6,Aries 4B,Sagittarius 5,12,14
Capricorn 6,Aries 4B,Sagittarius 4A,12,14
Capricorn 6,Aries 4B,Sagittarius 4B,10,13
Capricorn 6,Aries 4B,Sagittarius Alt,10,12
Capricorn 6,Aries Alt,Sagittarius 6,13,17
Capricorn 6,Aries Alt,Sagittarius 5,12,15
Capricorn 6,Aries Alt,Sagittarius 4A,12,16
Capricorn 6,Aries Alt,Sagittarius 4B,10,15
Capricorn 6,Aries Alt,Sagittarius Alt,10,14
Capricorn 5,Aries 6,Sagittarius 6,15,14
Capricorn 5,Aries 6,Sagittarius 5,14,14
Capricorn 5,Aries 6,Sagittarius 4A,14,15
Capricorn 5,Aries 6,Sagittarius 4B,12,13
Capricorn 5,Aries 6,Sagittarius Alt,12,12
Capricorn 5,Aries 5,Sagittarius 6,14,18
Capricorn 5,Aries 5,Sagittarius 5,13,18
Capricorn 5,Aries 5,Sagittarius 4A,13,17
Capricorn 5,Aries 5,Sagittarius 4B,11,17
Capricorn 5,Aries 5,Sagittarius Alt,11,17
Capricorn 5,Aries 4A,Sagittarius 6,14,14
Capricorn 5,Aries 4A,Sagittarius 5,13,14
Capricorn 5,Aries 4A,Sagittarius 4A,13,13
Capricorn 5,Aries 4A,Sagittarius 4B,11,13
Capricorn 5,Aries 4A,Sagittarius Alt,11,13
Capricorn 5,Aries 4B,Sagittarius 6,13,15
Capricorn 5,Aries 4B,Sagittarius 5,12,15
Capricorn 5,Aries 4B,Sagittarius 4A,12,14
Capricorn 5,Aries 4B,Sagittarius 4B,10,14
Capricorn 5,Aries 4B,Sagittarius Alt,10,14
Capricorn 5,Aries Alt,Sagittarius 6,13,14
Capricorn 5,Aries Alt,Sagittarius 5,12,14
Capricorn 5,Aries Alt,Sagittarius 4A,12,15
Capricorn 5,Aries Alt,Sagittarius 4B,10,13
Capricorn 5,Aries Alt,Sagittarius Alt,10,13
Capricorn 4A,Aries 6,Sagittarius 6,14,12
Capricorn 4A,Aries 6,Sagittarius 5,13,12
Capricorn 4A,Aries 6,Sagittarius 4A,13,12
Capricorn 4A,Aries 6,Sagittarius 4B,11,10
Capricorn 4A,Aries 6,Sagittarius Alt,11,11
Capricorn 4A,Aries 5,Sagittarius 6,13,16
Capricorn 4A,Aries 5,Sagittarius 5,12,15
Capricorn 4A,Aries 5,Sagittarius 4A,12,15
Capricorn 4A,Aries 5,Sagittarius 4B,10,14
Capricorn 4A,Aries 5,Sagittarius Alt,10,13
Capricorn 4A,Aries 4A,Sagittarius 6,13,13
Capricorn 4A,Aries 4A,Sagittarius 5,12,12
Capricorn 4A,Aries 4A,Sagittarius 4A,12,13
Capricorn 4A,Aries 4A,Sagittarius 4B,10,11
Capricorn 4A,Aries 4A,Sagittarius Alt,10,12
Capricorn 4A,Aries 4B,Sagittarius 6,12,11
Capricorn 4A,Aries 4B,Sagittarius 5,11,12
Capricorn 4A,Aries 4B,Sagittarius 4A,11,12
Capricorn 4A,Aries 4B,Sagittarius 4B,9,10
Capricorn 4A,Aries 4B,Sagittarius Alt,9,10
Capricorn 4A,Aries Alt,Sagittarius 6,12,14
Capricorn 4A,Aries Alt,Sagittarius 5,11,12
Capricorn 4A,Aries Alt,Sagittarius 4A,11,13
Capricorn 4A,Aries Alt,Sagittarius 4B,9,12
Capricorn 4A,Aries Alt,Sagittarius Alt,9,12
Capricorn 4B,Aries 6,Sagittarius 6,14,14
Capricorn 4B,Aries 6,Sagittarius 5,13,13
Capricorn 4B,Aries 6,Sagittarius 4A,13,12
Capricorn 4B,Aries 6,Sagittarius 4B,11,12
Capricorn 4B,Aries 6,Sagittarius Alt,11,12
Capricorn 4B,Aries 5,Sagittarius 6,13,15
Capricorn 4B,Aries 5,Sagittarius 5,12,15
Capricorn 4B,Aries 5,Sagittarius 4A,12,15
Capricorn 4B,Aries 5,Sagittarius 4B,10,14
Capricorn 4B,Aries 5,Sagittarius Alt,10,13
Capricorn 4B,Aries 4A,Sagittarius 6,13,14
Capricorn 4B,Aries 4A,Sagittarius 5,12,13
Capricorn 4B,Aries 4A,Sagittarius 4A,12,12
Capricorn 4B,Aries 4A,Sagittarius 4B,10,12
Capricorn 4B,Aries 4A,Sagittarius Alt,10,12
Capricorn 4B,Aries 4B,Sagittarius 6,12,12
Capricorn 4B,Aries 4B,Sagittarius 5,11,12
Capricorn 4B,Aries 4B,Sagittarius 4A,11,12
Capricorn 4B,Aries 4B,Sagittarius 4B,9,11
Capricorn 4B,Aries 4B,Sagittarius Alt,9,10
Capricorn 4B,Aries Alt,Sagittarius 6,12,15
Capricorn 4B,Aries Alt,Sagittarius 5,11,14
Capricorn 4B,Aries Alt,Sagittarius 4A,11,13
Capricorn 4B,Aries Alt,Sagittarius 4B,9,13
Capricorn 4B,Aries Alt,Sagittarius Alt,9,13
Capricorn Alt,Aries 6,Sagittarius 6,13,14
Capricorn Alt,Aries 6,Sagittarius 5,12,14
Capricorn Alt,Aries 6,Sagittarius 4A,12,14
Capricorn Alt,Aries 6,Sagittarius 4B,10,13
Capricorn Alt,Aries 6,Sagittarius Alt,10,12
Capricorn Alt,Aries 5,Sagittarius 6,12,16
Capricorn Alt,Aries 5,Sagittarius 5,11,15
Capricorn Alt,Aries 5,Sagittarius 4A,11,14
Capricorn Alt,Aries 5,Sagittarius 4B,9,14
Capricorn Alt,Aries 5,Sagittarius Alt,9,14
Capricorn Alt,Aries 4A,Sagittarius 6,12,14
Capricorn Alt,Aries 4A,Sagittarius 5,11,13
Capricorn Alt,Aries 4A,Sagittarius 4A,11,12
Capricorn Alt,Aries 4A,Sagittarius 4B,9,12
Capricorn Alt,Aries 4A,Sagittarius Alt,9,12
Capricorn Alt,Aries 4B,Sagittarius 6,11,12
Capricorn Alt,Aries 4B,Sagittarius 5,10,11
Capricorn Alt,Aries 4B,Sagittarius 4A,10,10
Capricorn Alt,Aries 4B,Sagittarius 4B,8,10
Capricorn Alt,Aries 4B,Sagittarius Alt,8,10
Capricorn Alt,Aries Alt,Sagittarius 6,11,13
Capricorn Alt,Aries Alt,Sagittarius 5,10,12
Capricorn Alt,Aries Alt,Sagittarius 4A,10,11
Capricorn Alt,Aries Alt,Sagittarius 4B,8,11
Capricorn Alt,Aries Alt,Sagittarius Alt,8,11
Capricorn 6,Taurus 6,Gemini 6,12,13
Capricorn 6,Taurus 6,Gemini 5,12,18
Capricorn 6,Taurus 6,Gemini 4A,13,13
Capricorn 6,Taurus 6,Gemini 4B,11,15
Capricorn 6,Taurus 6,Gemini Alt,12,18
Capricorn 6,Taurus 5,Gemini 6,13,13
Capricorn 6,Taurus 5,Gemini 5,13,17
Capricorn 6,Taurus 5,Gemini 4A,14,13
Capricorn 6,Taurus 5,Gemini 4B,12,13
Capricorn 6,Taurus 5,Gemini Alt,13,17
Capricorn 6,Taurus 4A,Gemini 6,14,13
Capricorn 6,Taurus 4A,Gemini 5,14,17
Capricorn 6,Taurus 4A,Gemini 4A,15,13
Capricorn 6,Taurus 4A,Gemini 4B,13,15
Capricorn 6,Taurus 4A,Gemini Alt,14,18
Capricorn 6,Taurus 4B,Gemini 6,13,15
Capricorn 6,Taurus 4B,Gemini 5,13,19
Capricorn 6,Taurus 4B,Gemini 4A,14,15
Capricorn 6,Taurus 4B,Gemini 4B,12,19
Capricorn 6,Taurus 4B,Gemini Alt,13,20
Capricorn 6,Taurus Alt,Gemini 6,13,11
Capricorn 6,Taurus Alt,Gemini 5,13,18
Capricorn 6,Taurus Alt,Gemini 4A,14,13
Capricorn 6,Taurus Alt,Gemini 4B,12,15
Capricorn 6,Taurus Alt,Gemini Alt,13,16
Capricorn 5,Taurus 6,Gemini 6,12,12
Capricorn 5,Taurus 6,Gemini 5,12,15
Capricorn 5,Taurus 6,Gemini 4A,13,11
Capricorn 5,Taurus 6,Gemini 4B,11,13
Capricorn 5,Taurus 6,Gemini Alt,12,16
Capricorn 5,Taurus 5,Gemini 6,13,11
Capricorn 5,Taurus 5,Gemini 5,13,15
Capricorn 5,Taurus 5,Gemini 4A,14,11
Capricorn 5,Taurus 5,Gemini 4B,12,14
Capricorn 5,Taurus 5,Gemini Alt,13,16
Capricorn 5,Taurus 4A,Gemini 6,14,12
Capricorn 5,Taurus 4A,Gemini 5,14,16
Capricorn 5,Taurus 4A,Gemini 4A,15,12
Capricorn 5,Taurus 4A,Gemini 4B,13,14
Capricorn 5,Taurus 4A,Gemini Alt,14,16
Capricorn 5,Taurus 4B,Gemini 6,13,16
Capricorn 5,Taurus 4B,Gemini 5,13,21
Capricorn 5,Taurus 4B,Gemini 4A,14,16
Capricorn 5,Taurus 4B,Gemini 4B,12,19
Capricorn 5,Taurus 4B,Gemini Alt,13,21
Capricorn 5,Taurus Alt,Gemini 6,13,13
Capricorn 5,Taurus Alt,Gemini 5,13,16
Capricorn 5,Taurus Alt,Gemini 4A,14,13
Capricorn 5,Taurus Alt,Gemini 4B,12,15
Capricorn 5,Taurus Alt,Gemini Alt,13,17
Capricorn 4A,Taurus 6,Gemini 6,11,10
Capricorn 4A,Taurus 6,Gemini 5,11,15
Capricorn 4A,Taurus 6,Gemini 4A,12,12
Capricorn 4A,Taurus 6,Gemini 4B,10,13
Capricorn 4A,Taurus 6,Gemini Alt,11,17
Capricorn 4A,Taurus 5,Gemini 6,12,10
Capricorn 4A,Taurus 5,Gemini 5,12,16
Capricorn 4A,Taurus 5,Gemini 4A,13,12
Capricorn 4A,Taurus 5,Gemini 4B,11,12
Capricorn 4A,Taurus 5,Gemini Alt,12,15
Capricorn 4A,Taurus 4A,Gemini 6,13,10
Capricorn 4A,Taurus 4A,Gemini 5,13,16
Capricorn 4A,Taurus 4A,Gemini 4A,14,11
Capricorn 4A,Taurus 4A,Gemini 4B,12,12
Capricorn 4A,Taurus 4A,Gemini Alt,13,14
Capricorn 4A,Taurus 4B,Gemini 6,12,12
Capricorn 4A,Taurus 4B,Gemini 5,12,18
Capricorn 4A,Taurus 4B,Gemini 4A,13,13
Capricorn 4A,Taurus 4B,Gemini 4B,11,15
Capricorn 4A,Taurus 4B,Gemini Alt,12,16
Capricorn 4A,Taurus Alt,Gemini 6,12,10
Capricorn 4A,Taurus Alt,Gemini 5,12,16
Capricorn 4A,Taurus Alt,Gemini 4A,13,11
Capricorn 4A,Taurus Alt,Gemini 4B,11,12
Capricorn 4A,Taurus Alt,Gemini Alt,12,14
Capricorn 4B,Taurus 6,Gemini 6,11,11
Capricorn 4B,Taurus 6,Gemini 5,11,15
Capricorn 4B,Taurus 6,Gemini 4A,12,10
Capricorn 4B,Taurus 6,Gemini 4B,10,11
Capricorn 4B,Taurus 6,Gemini Alt,11,14
Capricorn 4B,Taurus 5,Gemini 6,12,11
Capricorn 4B,Taurus 5,Gemini 5,12,15
Capricorn 4B,Taurus 5,Gemini 4A,13,10
Capricorn 4B,Taurus 5,Gemini 4B,11,12
Capricorn 4B,Taurus 5,Gemini Alt,12,15
Capricorn 4B,Taurus 4A,Gemini 6,13,12
Capricorn 4B,Taurus 4A,Gemini 5,13,17
Capricorn 4B,Taurus 4A,Gemini 4A,14,11
Capricorn 4B,Taurus 4A,Gemini 4B,12,13
Capricorn 4B,Taurus 4A,Gemini Alt,13,14
Capricorn 4B,Taurus 4B,Gemini 6,12,15
Capricorn 4B,Taurus 4B,Gemini 5,12,21
Capricorn 4B,Taurus 4B,Gemini 4A,13,14
Capricorn 4B,Taurus 4B,Gemini 4B,11,17
Capricorn 4B,Taurus 4B,Gemini Alt,12,18
Capricorn 4B,Taurus Alt,Gemini 6,12,12
Capricorn 4B,Taurus Alt,Gemini 5,12,16
Capricorn 4B,Taurus Alt,Gemini 4A,13,11
Capricorn 4B,Taurus Alt,Gemini 4B,11,12
