Capricorn 6,Pisces 4B,Gemini 5,11,10,,413|426|427|456|483|574|847|746|643|310|413,
Capricorn 6,Pisces 4B,Gemini 4A,12,8,,431|432|465|478|367|476|463|530|431,
Capricorn 6,Pisces 4B,Gemini 4B,10,9,,413|426|457|147|136|463|173|043|310|413,
Capricorn 6,Pisces 4B,Gemini Alt,11,10,,413|426|457|147|437|346|043|140|430|503|413,
Capricorn 6,Pisces Alt,Gemini 6,11,8,,413|426|316|043|134|045|014|103|413,
Capricorn 6,Pisces Alt,Gemini 5,11,9,,875|762|472|485|374|647|348|457|548|875,
Capricorn 6,Pisces Alt,Gemini 4A,12,8,,413|426|316|043|134|045|014|103|413,
Capricorn 6,Pisces Alt,Gemini 4B,10,8,,413|426|457|147|037|047|014|103|413,
Capricorn 6,Pisces Alt,Gemini Alt,11,9,,413|426|457|147|437|346|047|014|103|413,
Capricorn 5,Pisces 6,Gemini 6,14,9,,435|134|034|345|374|647|346|457|548|435,
Capricorn 5,Pisces 6,Gemini 5,14,10,,102|105|134|031|142|415|314|013|124|215|102,
Capricorn 5,Pisces 6,Gemini 4A,15,9,,435|145|135|432|341|354|347|457|548|435,
Capricorn 5,Pisces 6,Gemini 4B,13,10,,435|134|045|014|107|037|134|103|214|105|435,
Capricorn 5,Pisces 6,Gemini Alt,14,11,,435|134|031|134|437|346|043|134|103|214|105|435,
Capricorn 5,Pisces 5,Gemini 6,13,9,,120|150|241|142|245|154|125|014|013|120,
Capricorn 5,Pisces 5,Gemini 5,13,10,,120|051|041|132|041|314|415|125|014|013|120,
Capricorn 5,Pisces 5,Gemini 4A,14,9,,120|150|241|142|245|154|125|014|013|120,
Capricorn 5,Pisces 5,Gemini 4B,12,9,,453|143|013|104|137|247|548|437|346|453,
Capricorn 5,Pisces 5,Gemini Alt,13,10,,786|476|346|437|134|043|346|457|347|456|786,
Capricorn 5,Pisces 4A,Gemini 6,14,8,,435|134|435|365|634|643|743|734|435,
Capricorn 5,Pisces 4A,Gemini 5,14,9,,102|015|014|123|214|103|214|541|231|102,
Capricorn 5,Pisces 4A,Gemini 4A,15,8,,435|134|435|342|451|321|451|542|435,
Capricorn 5,Pisces 4A,Gemini 4B,13,8,,453|143|453|546|847|574|284|154|453,
Capricorn 5,Pisces 4A,Gemini Alt,14,9,,435|348|347|456|547|814|524|415|705|435,
Capricorn 5,Pisces 4B,Gemini 6,11,7,,453|154|123|213|143|410|340|453,
Capricorn 5,Pisces 4B,Gemini 5,11,9,,453|143|153|483|574|847|746|643|340|453,
Capricorn 5,Pisces 4B,Gemini 4A,12,7,,453|154|123|210|140|410|340|453,
Capricorn 5,Pisces 4B,Gemini 4B,10,8,,786|476|367|364|631|730|743|673|786,
Capricorn 5,Pisces 4B,Gemini Alt,11,10,,435|145|132|431|734|643|740|843|874|765|435,
Capricorn 5,Pisces Alt,Gemini 6,11,7,,453|143|034|345|374|347|346|453,
Capricorn 5,Pisces Alt,Gemini 5,11,9,,102|012|042|132|041|314|015|124|215|102,
Capricorn 5,Pisces Alt,Gemini 4A,12,7,,453|143|034|345|374|347|346|453,
Capricorn 5,Pisces Alt,Gemini 4B,10,8,,453|143|043|014|107|037|347|346|453,
Capricorn 5,Pisces Alt,Gemini Alt,11,9,,453|143|013|104|437|347|046|347|346|453,
Capricorn 4A,Pisces 6,Gemini 6,13,9,,364|034|137|247|234|104|103|134|031|364,
Capricorn 4A,Pisces 6,Gemini 5,13,10,,364|031|142|412|315|324|014|103|134|031|364,
Capricorn 4A,Pisces 6,Gemini 4A,14,9,,346|043|134|045|354|347|346|317|416|346,
Capricorn 4A,Pisces 6,Gemini 4B,12,9,,457|147|037|067|076|346|457|428|527|457,
Capricorn 4A,Pisces 6,Gemini Alt,13,10,,457|147|437|346|043|354|347|346|457|527|457,
Capricorn 4A,Pisces 5,Gemini 6,12,8,,124|154|245|154|125|014|123|423|124,
Capricorn 4A,Pisces 5,Gemini 5,12,10,,031|042|032|305|415|125|014|123|413|304|031,
Capricorn 4A,Pisces 5,Gemini 4A,13,8,,124|154|245|154|125|014|123|423|124,
Capricorn 4A,Pisces 5,Gemini 4B,11,7,,457|147|037|347|346|457|527|457,
Capricorn 4A,Pisces 5,Gemini Alt,12,9,,457|147|437|347|046|347|346|457|527|457,
Capricorn 4A,Pisces 4A,Gemini 6,13,8,,031|034|364|634|643|370|460|361|031,
Capricorn 4A,Pisces 4A,Gemini 5,13,9,,364|375|645|748|837|547|874|764|461|364,
Capricorn 4A,Pisces 4A,Gemini 4A,14,8,,031|034|031|341|430|763|430|341|031,
Capricorn 4A,Pisces 4A,Gemini 4B,12,8,,124|021|312|401|714|613|326|427|124,
Capricorn 4A,Pisces 4A,Gemini Alt,13,10,,346|376|346|436|703|413|304|614|713|416|346,
Capricorn 4A,Pisces 4B,Gemini 6,10,8,,031|034|364|634|743|730|460|361|031,
Capricorn 4A,Pisces 4B,Gemini 5,10,9,,031|041|142|415|314|041|130|460|361|031,
Capricorn 4A,Pisces 4B,Gemini 4A,11,7,,364|367|364|473|140|430|461|364,
Capricorn 4A,Pisces 4B,Gemini 4B,9,8,,364|374|641|731|430|140|430|461|364,
Capricorn 4A,Pisces 4B,Gemini Alt,10,9,,364|465|164|437|346|043|140|430|461|364,
Capricorn 4A,Pisces Alt,Gemini 6,10,7,,013|043|134|147|437|406|316|013,
Capricorn 4A,Pisces Alt,Gemini 5,10,8,,457|358|385|374|647|348|457|527|457,
Capricorn 4A,Pisces Alt,Gemini 4A,11,7,,124|014|107|037|347|456|427|124,
Capricorn 4A,Pisces Alt,Gemini 4B,9,6,,457|147|037|107|214|124|457,
Capricorn 4A,Pisces Alt,Gemini Alt,10,7,,457|147|134|043|346|457|527|457,
Capricorn 4B,Pisces 6,Gemini 6,13,9,,135|034|301|031|304|403|103|214|104|135,
Capricorn 4B,Pisces 6,Gemini 5,13,11,,135|034|301|031|142|412|315|425|514|215|104|135,
Capricorn 4B,Pisces 6,Gemini 4A,14,9,,135|034|301|031|341|014|124|215|104|135,
Capricorn 4B,Pisces 6,Gemini 4B,12,9,,468|367|634|731|841|834|537|548|437|468,
Capricorn 4B,Pisces 6,Gemini Alt,13,11,,468|368|635|734|431|340|643|354|457|548|437|468,
Capricorn 4B,Pisces 5,Gemini 6,12,8,,153|154|421|312|341|014|013|124|153,
Capricorn 4B,Pisces 5,Gemini 5,12,10,,135|034|301|032|041|314|015|124|215|104|135,
Capricorn 4B,Pisces 5,Gemini 4A,13,9,,135|034|301|431|340|013|124|215|104|135,
Capricorn 4B,Pisces 5,Gemini 4B,11,9,,153|154|451|741|631|341|014|013|124|153,
Capricorn 4B,Pisces 5,Gemini Alt,12,11,,135|035|304|631|734|643|340|013|124|215|104|135,
Capricorn 4B,Pisces 4A,Gemini 6,13,8,,135|145|412|741|831|534|541|432|135,
Capricorn 4B,Pisces 4A,Gemini 5,13,10,,135|035|305|312|415|504|214|241|531|432|135,
Capricorn 4B,Pisces 4A,Gemini 4A,14,9,,135|034|301|431|340|451|784|471|164|135,
Capricorn 4B,Pisces 4A,Gemini 4B,12,8,,468|367|634|745|714|613|346|437|468,
Capricorn 4B,Pisces 4A,Gemini Alt,13,9,,468|367|634|745|714|413|304|634|365|468,
Capricorn 4B,Pisces 4B,Gemini 6,10,8,,135|145|412|741|410|340|341|432|135,
Capricorn 4B,Pisces 4B,Gemini 5,10,11,,135|034|301|431|540|241|514|413|510|541|432|135,
Capricorn 4B,Pisces 4B,Gemini 4A,11,8,,135|034|301|034|143|240|541|432|135,
Capricorn 4B,Pisces 4B,Gemini 4B,9,8,,468|367|634|731|740|843|874|765|468,
Capricorn 4B,Pisces 4B,Gemini Alt,10,10,,153|043|310|401|734|643|740|643|340|450|153,
Capricorn 4B,Pisces Alt,Gemini 6,10,7,,135|034|301|034|104|215|104|135,
Capricorn 4B,Pisces Alt,Gemini 5,10,8,,153|154|451|342|041|314|015|124|153,
Capricorn 4B,Pisces Alt,Gemini 4A,11,8,,135|034|301|031|041|014|013|104|135,
Capricorn 4B,Pisces Alt,Gemini 4B,9,8,,135|145|415|742|841|514|215|104|135,
Capricorn 4B,Pisces Alt,Gemini Alt,10,9,,153|043|310|401|734|643|340|013|124|153,
Capricorn Alt,Pisces 6,Gemini 6,12,8,,135|435|134|147|237|204|215|104|135,
Capricorn Alt,Pisces 6,Gemini 5,12,9,,135|142|041|014|315|425|514|215|104|135,
Capricorn Alt,Pisces 6,Gemini 4A,13,8,,135|435|134|043|134|204|215|104|135,
Capricorn Alt,Pisces 6,Gemini 4B,11,8,,468|475|742|841|834|537|548|437|468,
Capricorn Alt,Pisces 6,Gemini Alt,12,10,,135|132|235|548|457|158|425|514|215|104|135,
Capricorn Alt,Pisces 5,Gemini 6,11,7,,153|124|214|147|014|013|124|153,
Capricorn Alt,Pisces 5,Gemini 5,11,8,,135|142|041|314|015|124|215|104|135,
Capricorn Alt,Pisces 5,Gemini 4A,12,8,,135|435|134|045|015|124|215|104|135,
Capricorn Alt,Pisces 5,Gemini 4B,10,7,,486|457|147|037|347|346|457|486,
Capricorn Alt,Pisces 5,Gemini Alt,11,9,,153|124|215|548|458|157|458|347|456|153,
Capricorn Alt,Pisces 4A,Gemini 6,12,8,,135|435|134|147|134|231|541|432|135,
Capricorn Alt,Pisces 4A,Gemini 5,12,8,,153|124|214|103|214|541|231|140|153,
Capricorn Alt,Pisces 4A,Gemini 4A,13,7,,468|475|142|452|541|874|765|468,
Capricorn Alt,Pisces 4A,Gemini 4B,11,7,,153|124|214|514|547|274|184|153,
Capricorn Alt,Pisces 4A,Gemini Alt,12,9,,135|104|013|106|137|146|473|364|034|135,
Capricorn Alt,Pisces 4B,Gemini 6,9,7,,153|124|213|143|410|340|450|153,
Capricorn Alt,Pisces 4B,Gemini 5,9,9,,135|142|041|314|415|524|251|541|432|135,
Capricorn Alt,Pisces 4B,Gemini 4A,10,7,,135|142|245|154|251|541|432|135,
Capricorn Alt,Pisces 4B,Gemini 4B,8,8,,153|124|215|542|841|854|784|483|153,
Capricorn Alt,Pisces 4B,Gemini Alt,9,9,,135|132|235|548|457|154|251|541|432|135,
Capricorn Alt,Pisces Alt,Gemini 6,9,6,,153|124|214|147|017|124|153,
Capricorn Alt,Pisces Alt,Gemini 5,9,8,,135|142|041|014|315|014|013|104|135,
Capricorn Alt,Pisces Alt,Gemini 4A,10,7,,135|435|134|045|014|013|104|135,
Capricorn Alt,Pisces Alt,Gemini 4B,8,6,,486|457|147|037|347|457|486,
Capricorn Alt,Pisces Alt,Gemini Alt,9,7,,486|457|147|134|043|346|457|486,
Capricorn 6,Pisces 6,Cancer 6,15,10,,413|426|457|348|045|354|024|125|014|304|413,
Capricorn 6,Pisces 6,Cancer 5,15,11,,431|462|361|034|045|054|043|134|204|215|104|431,
Capricorn 6,Pisces 6,Cancer 4A,15,10,,413|426|127|154|147|237|204|215|104|103|413,
Capricorn 6,Pisces 6,Cancer 4B,13,11,,431|462|475|345|315|345|042|015|124|215|104|431,
Capricorn 6,Pisces 6,Cancer Alt,12,9,,431|462|475|345|042|015|124|215|104|431,
Capricorn 6,Pisces 5,Cancer 6,14,9,,413|426|457|348|378|347|346|437|406|413,
Capricorn 6,Pisces 5,Cancer 5,14,11,,857|726|416|346|036|146|456|346|437|436|547|857,
Capricorn 6,Pisces 5,Cancer 4A,14,8,,857|726|427|154|147|437|436|547|857,
Capricorn 6,Pisces 5,Cancer 4B,12,10,,857|726|456|347|648|345|374|347|436|547|857,
Capricorn 6,Pisces 5,Cancer Alt,11,9,,431|462|475|345|042|015|124|215|104|431,
Capricorn 6,Pisces 4A,Cancer 6,15,8,,875|762|472|145|015|345|654|784|875,
Capricorn 6,Pisces 4A,Cancer 5,15,9,,431|462|361|034|345|452|541|231|541|431,
Capricorn 6,Pisces 4A,Cancer 4A,15,9,,413|426|127|154|147|134|231|541|514|413,
Capricorn 6,Pisces 4A,Cancer 4B,13,10,,413|426|457|157|247|514|504|531|201|504|413,
Capricorn 6,Pisces 4A,Cancer Alt,12,9,,413|423|456|347|457|547|214|201|504|413,
Capricorn 6,Pisces 4B,Cancer 6,12,9,,413|426|457|348|378|487|754|643|310|413,
Capricorn 6,Pisces 4B,Cancer 5,12,10,,431|462|361|034|045|354|643|734|643|340|431,
Capricorn 6,Pisces 4B,Cancer 4A,12,9,,413|423|456|487|754|741|734|643|310|413,
Capricorn 6,Pisces 4B,Cancer 4B,10,9,,431|462|475|345|315|345|374|463|530|431,
Capricorn 6,Pisces 4B,Cancer Alt,9,7,,431|462|475|345|374|463|530|431,
Capricorn 6,Pisces Alt,Cancer 6,12,7,,413|426|457|348|045|014|103|413,
Capricorn 6,Pisces Alt,Cancer 5,12,10,,413|423|416|346|036|146|456|346|437|406|413,
Capricorn 6,Pisces Alt,Cancer 4A,12,7,,413|426|127|154|147|437|406|413,
Capricorn 6,Pisces Alt,Cancer 4B,10,9,,413|426|123|014|315|012|041|014|103|413,
Capricorn 6,Pisces Alt,Cancer Alt,9,8,,431|462|475|345|075|145|215|104|431,
Capricorn 5,Pisces 6,Cancer 6,15,9,,435|134|045|015|045|354|347|457|548|435,
Capricorn 5,Pisces 6,Cancer 5,15,10,,435|145|132|241|254|143|234|104|214|105|435,
Capricorn 5,Pisces 6,Cancer 4A,15,10,,102|015|014|123|014|147|134|103|214|105|102,
Capricorn 5,Pisces 6,Cancer 4B,13,10,,435|134|045|315|345|374|347|346|457|548|435,
Capricorn 5,Pisces 6,Cancer Alt,12,9,,435|134|034|345|374|347|346|457|548|435,
Capricorn 5,Pisces 5,Cancer 6,14,9,,435|134|045|015|045|014|103|214|105|435,
Capricorn 5,Pisces 5,Cancer 5,14,10,,435|145|132|145|154|147|437|346|457|548|435,
Capricorn 5,Pisces 5,Cancer 4A,14,9,,453|143|453|154|147|437|346|347|346|453,
Capricorn 5,Pisces 5,Cancer 4B,12,10,,435|134|045|315|345|374|347|346|457|548|435,
Capricorn 5,Pisces 5,Cancer Alt,11,9,,435|134|034|345|374|347|346|457|548|435,
Capricorn 5,Pisces 4A,Cancer 6,15,8,,435|134|045|015|345|654|743|734|435,
Capricorn 5,Pisces 4A,Cancer 5,15,9,,435|145|132|142|452|541|231|541|432|435,
Capricorn 5,Pisces 4A,Cancer 4A,15,8,,453|143|453|340|630|641|610|340|453,
Capricorn 5,Pisces 4A,Cancer 4B,13,10,,435|348|347|456|546|847|874|564|234|504|435,
Capricorn 5,Pisces 4A,Cancer Alt,12,8,,435|348|347|456|547|214|201|504|435,
Capricorn 5,Pisces 4B,Cancer 6,12,8,,453|143|013|104|431|540|410|340|453,
Capricorn 5,Pisces 4B,Cancer 5,12,10,,435|134|031|341|451|741|734|843|874|765|435,
Capricorn 5,Pisces 4B,Cancer 4A,12,8,,453|143|154|451|741|734|643|340|453,
Capricorn 5,Pisces 4B,Cancer 4B,10,9,,435|134|045|315|345|475|584|874|765|435,
Capricorn 5,Pisces 4B,Cancer Alt,9,7,,453|143|453|543|473|783|754|453,
Capricorn 5,Pisces Alt,Cancer 6,12,8,,120|153|023|124|015|045|014|013|120,
Capricorn 5,Pisces Alt,Cancer 5,12,9,,435|145|132|241|254|543|436|547|438|435,
Capricorn 5,Pisces Alt,Cancer 4A,12,7,,453|143|453|154|147|437|346|453,
Capricorn 5,Pisces Alt,Cancer 4B,10,9,,435|134|045|315|345|375|348|457|548|435,
Capricorn 5,Pisces Alt,Cancer Alt,9,7,,453|143|034|345|374|347|346|453,
Capricorn 4A,Pisces 6,Cancer 6,14,8,,457|348|045|354|347|346|457|527|457,
Capricorn 4A,Pisces 6,Cancer 5,14,10,,346|036|146|456|547|534|437|346|317|416|346,
Capricorn 4A,Pisces 6,Cancer 4A,14,8,,457|158|145|234|104|103|214|124|457,
Capricorn 4A,Pisces 6,Cancer 4B,12,10,,457|347|648|345|374|347|346|457|428|527|457,
Capricorn 4A,Pisces 6,Cancer Alt,11,9,,142|012|042|015|124|215|104|135|432|142,
Capricorn 4A,Pisces 5,Cancer 6,13,7,,124|015|345|458|347|456|427|124,
Capricorn 4A,Pisces 5,Cancer 5,13,10,,346|036|146|456|346|436|547|437|346|416|346,
Capricorn 4A,Pisces 5,Cancer 4A,13,7,,457|157|147|437|346|457|527|457,
Capricorn 4A,Pisces 5,Cancer 4B,11,9,,457|347|648|345|374|347|346|457|527|457,
Capricorn 4A,Pisces 5,Cancer Alt,10,8,,142|012|041|014|103|214|524|415|142,
Capricorn 4A,Pisces 4A,Cancer 6,14,8,,124|015|345|645|754|653|326|427|124,
Capricorn 4A,Pisces 4A,Cancer 5,14,9,,142|032|142|452|541|231|541|571|472|142,
Capricorn 4A,Pisces 4A,Cancer 4A,14,8,,457|157|147|134|231|541|514|527|457,
Capricorn 4A,Pisces 4A,Cancer 4B,12,9,,457|354|645|748|657|684|354|327|426|457,
Capricorn 4A,Pisces 4A,Cancer Alt,11,8,,013|046|136|403|534|507|417|316|013,
Capricorn 4A,Pisces 4B,Cancer 6,11,8,,124|015|145|254|241|571|542|451|124,
Capricorn 4A,Pisces 4B,Cancer 5,11,9,,364|034|045|354|341|430|140|430|461|364,
Capricorn 4A,Pisces 4B,Cancer 4A,11,9,,031|041|054|047|034|143|130|460|361|031,
Capricorn 4A,Pisces 4B,Cancer 4B,9,8,,475|345|315|045|142|251|541|572|475,
Capricorn 4A,Pisces 4B,Cancer Alt,8,7,,031|041|012|041|130|460|361|031,
Capricorn 4A,Pisces Alt,Cancer 6,11,6,,124|015|045|014|123|423|124,
Capricorn 4A,Pisces Alt,Cancer 5,11,8,,346|036|146|456|346|437|346|416|346,
Capricorn 4A,Pisces Alt,Cancer 4A,11,7,,013|043|154|147|437|406|316|013,
Capricorn 4A,Pisces Alt,Cancer 4B,9,8,,124|014|315|345|374|347|456|427|124,
Capricorn 4A,Pisces Alt,Cancer Alt,8,7,,124|054|345|374|347|456|427|124,
Capricorn 4B,Pisces 6,Cancer 6,14,9,,153|154|421|510|543|234|104|013|124|153,
Capricorn 4B,Pisces 6,Cancer 5,14,10,,135|034|301|312|321|410|501|204|215|104|135,
Capricorn 4B,Pisces 6,Cancer 4A,14,9,,468|475|742|751|841|834|537|548|437|468,
Capricorn 4B,Pisces 6,Cancer 4B,12,10,,135|035|305|315|345|042|015|124|215|104|135,
Capricorn 4B,Pisces 6,Cancer Alt,11,9,,135|034|301|012|042|015|124|215|104|135,
Capricorn 4B,Pisces 5,Cancer 6,13,9,,135|145|418|348|378|347|436|547|438|135,
Capricorn 4B,Pisces 5,Cancer 5,13,10,,135|034|301|312|321|012|105|214|215|104|135,
Capricorn 4B,Pisces 5,Cancer 4A,13,9,,153|254|521|451|741|431|104|013|124|153,
Capricorn 4B,Pisces 5,Cancer 4B,11,10,,135|035|305|315|345|042|015|124|215|104|135,
Capricorn 4B,Pisces 5,Cancer Alt,10,9,,135|034|301|012|042|015|124|215|104|135,
Capricorn 4B,Pisces 4A,Cancer 6,14,9,,153|143|413|314|015|345|654|784|483|153,
Capricorn 4B,Pisces 4A,Cancer 5,14,10,,135|035|365|634|345|452|541|231|541|432|135,
Capricorn 4B,Pisces 4A,Cancer 4A,14,9,,135|235|542|451|741|831|534|541|432|135,
Capricorn 4B,Pisces 4A,Cancer 4B,12,9,,135|035|305|312|415|504|531|201|234|135,
Capricorn 4B,Pisces 4A,Cancer Alt,11,8,,135|035|305|312|402|512|201|234|135,
Capricorn 4B,Pisces 4B,Cancer 6,11,8,,153|154|421|510|540|410|340|450|153,
Capricorn 4B,Pisces 4B,Cancer 5,11,10,,135|034|301|312|321|310|401|510|541|432|135,
Capricorn 4B,Pisces 4B,Cancer 4A,11,9,,153|053|340|650|740|430|140|430|140|153,
Capricorn 4B,Pisces 4B,Cancer 4B,9,9,,135|035|305|315|045|142|251|541|432|135,
Capricorn 4B,Pisces 4B,Cancer Alt,8,8,,135|034|301|012|142|251|541|432|135,
Capricorn 4B,Pisces Alt,Cancer 6,11,8,,135|145|418|348|045|014|013|104|135,
Capricorn 4B,Pisces Alt,Cancer 5,11,9,,135|034|301|312|321|412|502|215|104|135,
Capricorn 4B,Pisces Alt,Cancer 4A,11,8,,153|154|421|154|147|037|347|456|153,
Capricorn 4B,Pisces Alt,Cancer 4B,9,9,,135|035|305|315|345|075|145|215|104|135,
Capricorn 4B,Pisces Alt,Cancer Alt,8,8,,135|034|301|012|042|145|215|104|135,
Capricorn Alt,Pisces 6,Cancer 6,13,8,,486|457|348|045|354|347|346|457|486,
Capricorn Alt,Pisces 6,Cancer 5,13,10,,135|035|364|374|387|376|467|436|547|438|135,
Capricorn Alt,Pisces 6,Cancer 4A,13,9,,135|132|145|154|147|237|204|215|104|135,
Capricorn Alt,Pisces 6,Cancer 4B,11,10,,135|438|547|846|543|240|231|204|215|104|135,
Capricorn Alt,Pisces 6,Cancer Alt,10,8,,135|142|012|042|015|124|215|104|135,
Capricorn Alt,Pisces 5,Cancer 6,12,7,,153|124|015|045|014|013|124|153,
Capricorn Alt,Pisces 5,Cancer 5,12,10,,135|034|031|341|354|347|437|436|547|438|135,
Capricorn Alt,Pisces 5,Cancer 4A,12,7,,486|457|157|147|437|346|457|486,
Capricorn Alt,Pisces 5,Cancer 4B,10,9,,153|123|014|315|012|041|014|013|124|153,
Capricorn Alt,Pisces 5,Cancer Alt,9,8,,135|142|012|042|015|124|215|104|135,
Capricorn Alt,Pisces 4A,Cancer 6,13,7,,153|124|015|345|654|784|483|153,
Capricorn Alt,Pisces 4A,Cancer 5,13,9,,135|034|031|142|452|541|231|541|432|135,
Capricorn Alt,Pisces 4A,Cancer 4A,13,8,,153|123|154|147|134|231|541|450|153,
Capricorn Alt,Pisces 4A,Cancer 4B,11,9,,135|132|042|312|415|504|531|201|234|135,
Capricorn Alt,Pisces 4A,Cancer Alt,10,7,,153|124|214|104|014|021|054|153,
Capricorn Alt,Pisces 4B,Cancer 6,10,8,,153|483|573|843|540|410|340|450|153,
Capricorn Alt,Pisces 4B,Cancer 5,10,10,,135|405|104|014|023|310|401|510|541|432|135,
Capricorn Alt,Pisces 4B,Cancer 4A,10,8,,153|124|451|741|734|643|340|450|153,
Capricorn Alt,Pisces 4B,Cancer 4B,8,8,,153|124|214|513|243|140|430|140|153,
Capricorn Alt,Pisces 4B,Cancer Alt,7,7,,135|142|012|142|251|541|432|135,
Capricorn Alt,Pisces Alt,Cancer 6,10,6,,153|124|015|045|015|124|153,
Capricorn Alt,Pisces Alt,Cancer 5,10,9,,135|034|031|041|054|345|438|547|438|135,
Capricorn Alt,Pisces Alt,Cancer 4A,10,7,,153|043|356|046|037|347|456|153,
Capricorn Alt,Pisces Alt,Cancer 4B,8,8,,153|123|014|315|345|042|015|124|153,
Capricorn Alt,Pisces Alt,Cancer Alt,7,7,,135|142|012|042|145|215|104|135,
Capricorn 6,Pisces 6,Leo 6,15,10,,431|462|361|034|304|415|425|514|215|104|431,
Capricorn 6,Pisces 6,Leo 5,14,9,,431|462|475|148|175|245|214|215|104|431,
Capricorn 6,Pisces 6,Leo 4A,14,10,,431|461|472|145|015|025|324|014|013|104|431,
Capricorn 6,Pisces 6,Leo 4B,14,8,,764|461|472|485|758|847|548|437|764,
Capricorn 6,Pisces 6,Leo Alt,12,10,,413|426|123|014|015|314|024|125|014|304|413,
Capricorn 6,Pisces 5,Leo 6,14,9,,413|423|456|347|314|415|125|014|103|413,
Capricorn 6,Pisces 5,Leo 5,13,9,,413|426|427|458|548|478|548|437|406|413,
Capricorn 6,Pisces 5,Leo 4A,13,8,,431|461|472|145|015|124|215|104|431,
Capricorn 6,Pisces 5,Leo 4B,13,7,,413|426|127|154|125|014|103|413,
Capricorn 6,Pisces 5,Leo Alt,11,9,,413|423|456|347|314|415|125|014|103|413,
Capricorn 6,Pisces 4A,Leo 6,15,10,,431|432|465|374|641|634|301|431|501|402|431,
Capricorn 6,Pisces 4A,Leo 5,14,7,,431|462|475|148|475|574|541|431,
Capricorn 6,Pisces 4A,Leo 4A,14,8,,413|426|457|157|247|514|501|410|413,
Capricorn 6,Pisces 4A,Leo 4B,14,7,,875|762|465|374|647|654|784|875,
Capricorn 6,Pisces 4A,Leo Alt,12,9,,413|426|457|157|247|514|541|531|504|413,
Capricorn 6,Pisces 4B,Leo 6,12,9,,413|426|427|458|425|514|521|451|420|413,
Capricorn 6,Pisces 4B,Leo 5,11,8,,431|432|465|478|145|142|251|541|431,
Capricorn 6,Pisces 4B,Leo 4A,11,8,,431|461|472|145|412|521|410|340|431,
Capricorn 6,Pisces 4B,Leo 4B,11,7,,431|462|361|034|143|410|340|431,
Capricorn 6,Pisces 4B,Leo Alt,9,9,,413|426|123|014|315|412|521|451|420|413,
Capricorn 6,Pisces Alt,Leo 6,12,8,,524|423|456|347|314|415|125|214|524,
Capricorn 6,Pisces Alt,Leo 5,11,8,,413|423|456|347|437|367|437|406|413,
Capricorn 6,Pisces Alt,Leo 4A,11,8,,413|426|316|043|134|105|014|103|413,
Capricorn 6,Pisces Alt,Leo 4B,11,6,,413|426|316|043|014|103|413,
Capricorn 6,Pisces Alt,Leo Alt,9,7,,413|426|123|014|315|014|103|413,
Capricorn 5,Pisces 6,Leo 6,15,9,,435|134|034|304|415|324|014|103|134|435,
Capricorn 5,Pisces 6,Leo 5,14,9,,435|134|034|304|031|130|103|214|105|435,
Capricorn 5,Pisces 6,Leo 4A,14,10,,102|012|042|132|042|015|314|013|124|215|102,
Capricorn 5,Pisces 6,Leo 4B,14,8,,435|134|064|374|647|346|457|548|435,
Capricorn 5,Pisces 6,Leo Alt,12,9,,102|105|235|145|415|314|013|124|215|102,
Capricorn 5,Pisces 5,Leo 6,14,8,,453|143|034|304|415|125|014|123|453,
Capricorn 5,Pisces 5,Leo 5,13,9,,120|153|023|124|215|145|215|104|013|120,
Capricorn 5,Pisces 5,Leo 4A,13,9,,120|051|041|132|042|015|125|014|013|120,
Capricorn 5,Pisces 5,Leo 4B,13,7,,453|143|154|487|458|347|346|453,
Capricorn 5,Pisces 5,Leo Alt,11,8,,453|143|034|304|415|125|014|123|453,
Capricorn 5,Pisces 4A,Leo 6,15,9,,102|015|014|123|213|514|541|532|231|102,
Capricorn 5,Pisces 4A,Leo 5,14,8,,435|134|145|415|142|241|541|432|435,
Capricorn 5,Pisces 4A,Leo 4A,14,8,,102|015|014|123|213|514|501|401|102,
Capricorn 5,Pisces 4A,Leo 4B,14,8,,120|150|241|152|452|725|754|421|120,
Capricorn 5,Pisces 4A,Leo Alt,12,8,,102|015|014|123|213|514|541|231|102,
Capricorn 5,Pisces 4B,Leo 6,12,8,,453|143|453|523|514|423|410|340|453,
Capricorn 5,Pisces 4B,Leo 5,11,8,,435|134|145|415|142|251|541|432|435,
Capricorn 5,Pisces 4B,Leo 4A,11,8,,453|143|043|340|431|501|410|340|453,
Capricorn 5,Pisces 4B,Leo 4B,11,6,,453|143|043|340|410|340|453,
Capricorn 5,Pisces 4B,Leo Alt,9,7,,453|143|153|423|513|410|340|453,
Capricorn 5,Pisces Alt,Leo 6,12,7,,453|143|034|304|415|125|154|453,
Capricorn 5,Pisces Alt,Leo 5,11,8,,120|150|143|013|104|034|104|013|120,
Capricorn 5,Pisces Alt,Leo 4A,11,8,,102|012|042|132|042|015|124|215|102,
Capricorn 5,Pisces Alt,Leo 4B,11,6,,453|143|043|376|347|346|453,
Capricorn 5,Pisces Alt,Leo Alt,9,7,,453|143|043|014|315|014|123|453,
Capricorn 4A,Pisces 6,Leo 6,14,9,,364|034|304|415|324|014|103|134|031|364,
Capricorn 4A,Pisces 6,Leo 5,13,9,,124|015|042|051|024|125|014|123|423|124,
Capricorn 4A,Pisces 6,Leo 4A,13,9,,475|145|015|045|134|103|214|245|142|475,
Capricorn 4A,Pisces 6,Leo 4B,13,8,,142|152|425|514|215|104|135|432|142,
