Capricorn 4A,Pisces 4B,Aries Alt,9,10,10
Capricorn 4A,Pisces Alt,Aries 6,11,10,11
Capricorn 4A,Pisces Alt,Aries 5,10,8,6
Capricorn 4A,Pisces Alt,Aries 4A,10,8,6
Capricorn 4A,Pisces Alt,Aries 4B,9,8,7
Capricorn 4A,Pisces Alt,Aries Alt,9,7,8
Capricorn 4B,Pisces 6,Aries 6,14,12,10
Capricorn 4B,Pisces 6,Aries 5,13,11,12
Capricorn 4B,Pisces 6,Aries 4A,13,11,9
Capricorn 4B,Pisces 6,Aries 4B,12,14,16
Capricorn 4B,Pisces 6,Aries Alt,12,12,12
Capricorn 4B,Pisces 5,Aries 6,13,10,10
Capricorn 4B,Pisces 5,Aries 5,12,10,10
Capricorn 4B,Pisces 5,Aries 4A,12,10,9
Capricorn 4B,Pisces 5,Aries 4B,11,9,10
Capricorn 4B,Pisces 5,Aries Alt,11,11,10
Capricorn 4B,Pisces 4A,Aries 6,14,12,12
Capricorn 4B,Pisces 4A,Aries 5,13,11,13
Capricorn 4B,Pisces 4A,Aries 4A,13,9,12
Capricorn 4B,Pisces 4A,Aries 4B,12,9,12
Capricorn 4B,Pisces 4A,Aries Alt,12,11,11
Capricorn 4B,Pisces 4B,Aries 6,11,8,10
Capricorn 4B,Pisces 4B,Aries 5,10,8,10
Capricorn 4B,Pisces 4B,Aries 4A,10,10,12
Capricorn 4B,Pisces 4B,Aries 4B,9,8,10
Capricorn 4B,Pisces 4B,Aries Alt,9,10,10
Capricorn 4B,Pisces Alt,Aries 6,11,10,8
Capricorn 4B,Pisces Alt,Aries 5,10,10,10
Capricorn 4B,Pisces Alt,Aries 4A,10,10,10
Capricorn 4B,Pisces Alt,Aries 4B,9,9,10
Capricorn 4B,Pisces Alt,Aries Alt,9,11,10
Capricorn Alt,Pisces 6,Aries 6,13,10,10
Capricorn Alt,Pisces 6,Aries 5,12,10,10
Capricorn Alt,Pisces 6,Aries 4A,12,10,8
Capricorn Alt,Pisces 6,Aries 4B,11,12,11
Capricorn Alt,Pisces 6,Aries Alt,11,9,8
Capricorn Alt,Pisces 5,Aries 6,12,8,9
Capricorn Alt,Pisces 5,Aries 5,11,6,6
Capricorn Alt,Pisces 5,Aries 4A,11,8,8
Capricorn Alt,Pisces 5,Aries 4B,10,6,7
Capricorn Alt,Pisces 5,Aries Alt,10,7,6
Capricorn Alt,Pisces 4A,Aries 6,13,12,14
Capricorn Alt,Pisces 4A,Aries 5,12,10,14
Capricorn Alt,Pisces 4A,Aries 4A,12,10,10
Capricorn Alt,Pisces 4A,Aries 4B,11,10,9
Capricorn Alt,Pisces 4A,Aries Alt,11,12,10
Capricorn Alt,Pisces 4B,Aries 6,10,8,10
Capricorn Alt,Pisces 4B,Aries 5,9,7,8
Capricorn Alt,Pisces 4B,Aries 4A,9,10,12
Capricorn Alt,Pisces 4B,Aries 4B,8,8,8
Capricorn Alt,Pisces 4B,Aries Alt,8,8,8
Capricorn Alt,Pisces Alt,Aries 6,10,8,8
Capricorn Alt,Pisces Alt,Aries 5,9,6,6
Capricorn Alt,Pisces Alt,Aries 4A,9,8,8
Capricorn Alt,Pisces Alt,Aries 4B,8,6,7
Capricorn Alt,Pisces Alt,Aries Alt,8,7,6
Capricorn 6,Pisces 6,Taurus 6,13,21,20
Capricorn 6,Pisces 6,Taurus 5,14,14,15
Capricorn 6,Pisces 6,Taurus 4A,15,17,19
Capricorn 6,Pisces 6,Taurus 4B,14,23,24
Capricorn 6,Pisces 6,Taurus Alt,14,15,16
Capricorn 6,Pisces 5,Taurus 6,12,18,18
Capricorn 6,Pisces 5,Taurus 5,13,14,14
Capricorn 6,Pisces 5,Taurus 4A,14,14,16
Capricorn 6,Pisces 5,Taurus 4B,13,22,21
Capricorn 6,Pisces 5,Taurus Alt,13,14,16
Capricorn 6,Pisces 4A,Taurus 6,13,11,12
Capricorn 6,Pisces 4A,Taurus 5,14,11,12
Capricorn 6,Pisces 4A,Taurus 4A,15,13,12
Capricorn 6,Pisces 4A,Taurus 4B,14,22,22
Capricorn 6,Pisces 4A,Taurus Alt,14,12,13
Capricorn 6,Pisces 4B,Taurus 6,10,11,10
Capricorn 6,Pisces 4B,Taurus 5,11,11,11
Capricorn 6,Pisces 4B,Taurus 4A,12,13,12
Capricorn 6,Pisces 4B,Taurus 4B,11,15,17
Capricorn 6,Pisces 4B,Taurus Alt,11,12,11
Capricorn 6,Pisces Alt,Taurus 6,10,16,16
Capricorn 6,Pisces Alt,Taurus 5,11,12,12
Capricorn 6,Pisces Alt,Taurus 4A,12,12,14
Capricorn 6,Pisces Alt,Taurus 4B,11,20,19
Capricorn 6,Pisces Alt,Taurus Alt,11,12,14
Capricorn 5,Pisces 6,Taurus 6,13,16,16
Capricorn 5,Pisces 6,Taurus 5,14,9,12
Capricorn 5,Pisces 6,Taurus 4A,15,12,14
Capricorn 5,Pisces 6,Taurus 4B,14,20,20
Capricorn 5,Pisces 6,Taurus Alt,14,9,12
Capricorn 5,Pisces 5,Taurus 6,12,14,16
Capricorn 5,Pisces 5,Taurus 5,13,9,10
Capricorn 5,Pisces 5,Taurus 4A,14,12,12
Capricorn 5,Pisces 5,Taurus 4B,13,20,20
Capricorn 5,Pisces 5,Taurus Alt,13,9,10
Capricorn 5,Pisces 4A,Taurus 6,13,11,11
Capricorn 5,Pisces 4A,Taurus 5,14,12,13
Capricorn 5,Pisces 4A,Taurus 4A,15,12,11
Capricorn 5,Pisces 4A,Taurus 4B,14,20,18
Capricorn 5,Pisces 4A,Taurus Alt,14,12,13
Capricorn 5,Pisces 4B,Taurus 6,10,10,8
Capricorn 5,Pisces 4B,Taurus 5,11,11,10
Capricorn 5,Pisces 4B,Taurus 4A,12,10,8
Capricorn 5,Pisces 4B,Taurus 4B,11,10,12
Capricorn 5,Pisces 4B,Taurus Alt,11,11,10
Capricorn 5,Pisces Alt,Taurus 6,10,14,16
Capricorn 5,Pisces Alt,Taurus 5,11,9,10
Capricorn 5,Pisces Alt,Taurus 4A,12,12,12
Capricorn 5,Pisces Alt,Taurus 4B,11,17,18
Capricorn 5,Pisces Alt,Taurus Alt,11,9,10
Capricorn 4A,Pisces 6,Taurus 6,12,14,13
Capricorn 4A,Pisces 6,Taurus 5,13,10,11
Capricorn 4A,Pisces 6,Taurus 4A,14,12,14
Capricorn 4A,Pisces 6,Taurus 4B,13,14,16
Capricorn 4A,Pisces 6,Taurus Alt,13,12,12
Capricorn 4A,Pisces 5,Taurus 6,11,12,12
Capricorn 4A,Pisces 5,Taurus 5,12,8,10
Capricorn 4A,Pisces 5,Taurus 4A,13,9,10
Capricorn 4A,Pisces 5,Taurus 4B,12,12,12
Capricorn 4A,Pisces 5,Taurus Alt,12,8,10
Capricorn 4A,Pisces 4A,Taurus 6,12,8,12
Capricorn 4A,Pisces 4A,Taurus 5,13,8,10
Capricorn 4A,Pisces 4A,Taurus 4A,14,10,10
Capricorn 4A,Pisces 4A,Taurus 4B,13,12,12
Capricorn 4A,Pisces 4A,Taurus Alt,13,11,10
Capricorn 4A,Pisces 4B,Taurus 6,9,8,8
Capricorn 4A,Pisces 4B,Taurus 5,10,10,11
Capricorn 4A,Pisces 4B,Taurus 4A,11,10,9
Capricorn 4A,Pisces 4B,Taurus 4B,10,12,12
Capricorn 4A,Pisces 4B,Taurus Alt,10,11,11
Capricorn 4A,Pisces Alt,Taurus 6,9,10,10
Capricorn 4A,Pisces Alt,Taurus 5,10,6,8
Capricorn 4A,Pisces Alt,Taurus 4A,11,8,8
Capricorn 4A,Pisces Alt,Taurus 4B,10,10,10
Capricorn 4A,Pisces Alt,Taurus Alt,10,8,8
Capricorn 4B,Pisces 6,Taurus 6,12,20,18
Capricorn 4B,Pisces 6,Taurus 5,13,8,11
Capricorn 4B,Pisces 6,Taurus 4A,14,12,13
Capricorn 4B,Pisces 6,Taurus 4B,13,26,24
Capricorn 4B,Pisces 6,Taurus Alt,13,8,11
Capricorn 4B,Pisces 5,Taurus 6,11,20,18
Capricorn 4B,Pisces 5,Taurus 5,12,7,9
Capricorn 4B,Pisces 5,Taurus 4A,13,11,12
Capricorn 4B,Pisces 5,Taurus 4B,12,26,24
Capricorn 4B,Pisces 5,Taurus Alt,12,7,9
Capricorn 4B,Pisces 4A,Taurus 6,12,10,12
Capricorn 4B,Pisces 4A,Taurus 5,13,11,12
Capricorn 4B,Pisces 4A,Taurus 4A,14,11,9
Capricorn 4B,Pisces 4A,Taurus 4B,13,17,18
Capricorn 4B,Pisces 4A,Taurus Alt,13,12,10
Capricorn 4B,Pisces 4B,Taurus 6,9,10,10
Capricorn 4B,Pisces 4B,Taurus 5,10,11,10
Capricorn 4B,Pisces 4B,Taurus 4A,11,10,10
Capricorn 4B,Pisces 4B,Taurus 4B,10,14,14
Capricorn 4B,Pisces 4B,Taurus Alt,10,11,10
Capricorn 4B,Pisces Alt,Taurus 6,9,18,16
Capricorn 4B,Pisces Alt,Taurus 5,10,7,9
Capricorn 4B,Pisces Alt,Taurus 4A,11,11,12
Capricorn 4B,Pisces Alt,Taurus 4B,10,24,22
Capricorn 4B,Pisces Alt,Taurus Alt,10,7,9
Capricorn Alt,Pisces 6,Taurus 6,11,14,16
Capricorn Alt,Pisces 6,Taurus 5,12,7,9
Capricorn Alt,Pisces 6,Taurus 4A,13,10,11
Capricorn Alt,Pisces 6,Taurus 4B,12,22,24
Capricorn Alt,Pisces 6,Taurus Alt,12,7,9
Capricorn Alt,Pisces 5,Taurus 6,10,14,16
Capricorn Alt,Pisces 5,Taurus 5,11,5,7
Capricorn Alt,Pisces 5,Taurus 4A,12,8,10
Capricorn Alt,Pisces 5,Taurus 4B,11,22,24
Capricorn Alt,Pisces 5,Taurus Alt,11,5,7
Capricorn Alt,Pisces 4A,Taurus 6,11,12,12
Capricorn Alt,Pisces 4A,Taurus 5,12,10,10
Capricorn Alt,Pisces 4A,Taurus 4A,13,11,8
Capricorn Alt,Pisces 4A,Taurus 4B,12,17,16
Capricorn Alt,Pisces 4A,Taurus Alt,12,12,10
Capricorn Alt,Pisces 4B,Taurus 6,8,8,8
Capricorn Alt,Pisces 4B,Taurus 5,9,8,10
Capricorn Alt,Pisces 4B,Taurus 4A,10,8,8
Capricorn Alt,Pisces 4B,Taurus 4B,9,12,12
Capricorn Alt,Pisces 4B,Taurus Alt,9,8,10
Capricorn Alt,Pisces Alt,Taurus 6,8,12,14
Capricorn Alt,Pisces Alt,Taurus 5,9,5,7
Capricorn Alt,Pisces Alt,Taurus 4A,10,8,10
Capricorn Alt,Pisces Alt,Taurus 4B,9,20,22
Capricorn Alt,Pisces Alt,Taurus Alt,9,5,7
Capricorn 6,Pisces 6,Gemini 6,14,14,15
Capricorn 6,Pisces 6,Gemini 4A,15,15,16
Capricorn 6,Pisces 6,Gemini 4B,13,14,15
Capricorn 6,Pisces 6,Gemini Alt,14,17,18
Capricorn 6,Pisces 5,Gemini 6,13,14,14
Capricorn 6,Pisces 5,Gemini 4A,14,16,15
Capricorn 6,Pisces 5,Gemini 4B,12,14,14
Capricorn 6,Pisces 5,Gemini Alt,13,18,16
Capricorn 6,Pisces 4A,Gemini 6,14,11,12
Capricorn 6,Pisces 4A,Gemini 4A,15,10,12
Capricorn 6,Pisces 4A,Gemini 4B,13,12,12
Capricorn 6,Pisces 4A,Gemini Alt,14,14,16
Capricorn 6,Pisces 4B,Gemini 6,11,11,11
Capricorn 6,Pisces 4B,Gemini 5,11,12,12
Capricorn 6,Pisces 4B,Gemini 4A,12,10,11
Capricorn 6,Pisces 4B,Gemini 4B,10,12,10
Capricorn 6,Pisces 4B,Gemini Alt,11,14,14
Capricorn 6,Pisces Alt,Gemini 6,11,12,12
Capricorn 6,Pisces Alt,Gemini 4A,12,14,13
Capricorn 6,Pisces Alt,Gemini 4B,10,12,12
Capricorn 6,Pisces Alt,Gemini Alt,11,16,14
Capricorn 5,Pisces 6,Gemini 6,14,8,8
Capricorn 5,Pisces 6,Gemini 4A,15,9,10
Capricorn 5,Pisces 6,Gemini 4B,13,10,13
Capricorn 5,Pisces 6,Gemini Alt,14,17,18
Capricorn 5,Pisces 5,Gemini 6,13,8,8
Capricorn 5,Pisces 5,Gemini 4A,14,9,8
Capricorn 5,Pisces 5,Gemini 4B,12,10,11
Capricorn 5,Pisces 5,Gemini Alt,13,15,17
Capricorn 5,Pisces 4A,Gemini 6,14,13,13
Capricorn 5,Pisces 4A,Gemini 4A,15,13,11
Capricorn 5,Pisces 4A,Gemini 4B,13,14,13
Capricorn 5,Pisces 4A,Gemini Alt,14,16,15
Capricorn 5,Pisces 4B,Gemini 6,11,8,10
Capricorn 5,Pisces 4B,Gemini 5,11,9,10
Capricorn 5,Pisces 4B,Gemini 4A,12,8,9
Capricorn 5,Pisces 4B,Gemini 4B,10,11,12
Capricorn 5,Pisces 4B,Gemini Alt,11,14,15
Capricorn 5,Pisces Alt,Gemini 6,11,8,8
Capricorn 5,Pisces Alt,Gemini 4A,12,9,8
Capricorn 5,Pisces Alt,Gemini 4B,10,11,11
Capricorn 5,Pisces Alt,Gemini Alt,11,13,15
Capricorn 4A,Pisces 6,Gemini 6,13,10,12
Capricorn 4A,Pisces 6,Gemini 5,13,22,16
Capricorn 4A,Pisces 6,Gemini 4A,14,12,12
Capricorn 4A,Pisces 6,Gemini 4B,12,10,12
Capricorn 4A,Pisces 6,Gemini Alt,13,14,14
Capricorn 4A,Pisces 5,Gemini 6,12,8,10
Capricorn 4A,Pisces 5,Gemini 5,12,22,16
Capricorn 4A,Pisces 5,Gemini 4A,13,9,11
Capricorn 4A,Pisces 5,Gemini 4B,11,10,10
Capricorn 4A,Pisces 5,Gemini Alt,12,12,12
Capricorn 4A,Pisces 4A,Gemini 6,13,10,10
Capricorn 4A,Pisces 4A,Gemini 5,13,16,18
Capricorn 4A,Pisces 4A,Gemini 4A,14,10,10
Capricorn 4A,Pisces 4A,Gemini 4B,12,11,10
Capricorn 4A,Pisces 4A,Gemini Alt,13,13,11
Capricorn 4A,Pisces 4B,Gemini 6,10,10,11
Capricorn 4A,Pisces 4B,Gemini 5,10,12,12
Capricorn 4A,Pisces 4B,Gemini 4A,11,10,11
Capricorn 4A,Pisces 4B,Gemini 4B,9,11,10
Capricorn 4A,Pisces 4B,Gemini Alt,10,13,12
Capricorn 4A,Pisces Alt,Gemini 6,10,7,8
Capricorn 4A,Pisces Alt,Gemini 5,10,20,14
Capricorn 4A,Pisces Alt,Gemini 4A,11,9,10
Capricorn 4A,Pisces Alt,Gemini 4B,9,8,8
Capricorn 4A,Pisces Alt,Gemini Alt,10,10,10
Capricorn 4B,Pisces 6,Gemini 6,13,9,12
Capricorn 4B,Pisces 6,Gemini 5,13,20,16
Capricorn 4B,Pisces 6,Gemini 4A,14,12,13
Capricorn 4B,Pisces 6,Gemini 4B,12,9,11
Capricorn 4B,Pisces 6,Gemini Alt,13,16,17
Capricorn 4B,Pisces 5,Gemini 6,12,8,10
Capricorn 4B,Pisces 5,Gemini 5,12,20,16
Capricorn 4B,Pisces 5,Gemini 4A,13,11,11
Capricorn 4B,Pisces 5,Gemini 4B,11,8,10
Capricorn 4B,Pisces 5,Gemini Alt,12,16,15
Capricorn 4B,Pisces 4A,Gemini 6,13,12,12
Capricorn 4B,Pisces 4A,Gemini 5,13,14,18
Capricorn 4B,Pisces 4A,Gemini 4A,14,12,10
Capricorn 4B,Pisces 4A,Gemini 4B,12,11,11
Capricorn 4B,Pisces 4A,Gemini Alt,13,14,13
Capricorn 4B,Pisces 4B,Gemini 6,10,10,10
Capricorn 4B,Pisces 4B,Gemini 5,10,10,12
Capricorn 4B,Pisces 4B,Gemini 4A,11,9,8
Capricorn 4B,Pisces 4B,Gemini 4B,9,11,10
Capricorn 4B,Pisces 4B,Gemini Alt,10,15,14
Capricorn 4B,Pisces Alt,Gemini 6,10,8,10
Capricorn 4B,Pisces Alt,Gemini 5,10,18,14
Capricorn 4B,Pisces Alt,Gemini 4A,11,11,11
Capricorn 4B,Pisces Alt,Gemini 4B,9,8,10
Capricorn 4B,Pisces Alt,Gemini Alt,10,14,13
Capricorn Alt,Pisces 6,Gemini 6,12,6,8
Capricorn Alt,Pisces 6,Gemini 5,12,16,14
Capricorn Alt,Pisces 6,Gemini 4A,13,9,9
Capricorn Alt,Pisces 6,Gemini 4B,11,8,9
Capricorn Alt,Pisces 6,Gemini Alt,12,12,14
Capricorn Alt,Pisces 5,Gemini 6,11,4,6
Capricorn Alt,Pisces 5,Gemini 5,11,16,14
Capricorn Alt,Pisces 5,Gemini 4A,12,7,7
Capricorn Alt,Pisces 5,Gemini 4B,10,6,8
Capricorn Alt,Pisces 5,Gemini Alt,11,14,12
Capricorn Alt,Pisces 4A,Gemini 6,12,12,10
Capricorn Alt,Pisces 4A,Gemini 5,12,12,16
Capricorn Alt,Pisces 4A,Gemini 4A,13,10,9
Capricorn Alt,Pisces 4A,Gemini 4B,11,12,10
Capricorn Alt,Pisces 4A,Gemini Alt,12,14,12
Capricorn Alt,Pisces 4B,Gemini 6,9,8,10
Capricorn Alt,Pisces 4B,Gemini 5,9,8,10
Capricorn Alt,Pisces 4B,Gemini 4A,10,8,8
Capricorn Alt,Pisces 4B,Gemini 4B,8,11,10
Capricorn Alt,Pisces 4B,Gemini Alt,9,15,13
Capricorn Alt,Pisces Alt,Gemini 6,9,4,6
Capricorn Alt,Pisces Alt,Gemini 5,9,14,12
Capricorn Alt,Pisces Alt,Gemini 4A,10,7,7
Capricorn Alt,Pisces Alt,Gemini 4B,8,6,8
Capricorn Alt,Pisces Alt,Gemini Alt,9,12,10
Capricorn 6,Pisces 6,Cancer 6,15,17,18
Capricorn 6,Pisces 6,Cancer 5,15,15,15
Capricorn 6,Pisces 6,Cancer 4A,15,15,14
Capricorn 6,Pisces 6,Cancer Alt,12,18,19
Capricorn 6,Pisces 5,Cancer 6,14,18,16
Capricorn 6,Pisces 5,Cancer 5,14,16,14
Capricorn 6,Pisces 5,Cancer 4A,14,15,12
Capricorn 6,Pisces 5,Cancer Alt,11,17,15
Capricorn 6,Pisces 4A,Cancer 6,15,14,16
Capricorn 6,Pisces 4A,Cancer 5,15,13,12
Capricorn 6,Pisces 4A,Cancer 4A,15,10,12
Capricorn 6,Pisces 4B,Cancer 6,12,12,12
Capricorn 6,Pisces 4B,Cancer 5,12,13,12
Capricorn 6,Pisces 4B,Cancer 4A,12,10,13
Capricorn 6,Pisces 4B,Cancer 4B,10,13,12
Capricorn 6,Pisces 4B,Cancer Alt,9,12,11
Capricorn 6,Pisces Alt,Cancer 6,12,16,14
Capricorn 6,Pisces Alt,Cancer 5,12,14,12
Capricorn 6,Pisces Alt,Cancer 4A,12,13,10
Capricorn 6,Pisces Alt,Cancer Alt,9,15,13
Capricorn 5,Pisces 6,Cancer 6,15,10,10
Capricorn 5,Pisces 6,Cancer 5,15,12,14
Capricorn 5,Pisces 6,Cancer 4A,15,13,13
Capricorn 5,Pisces 6,Cancer Alt,12,17,17
Capricorn 5,Pisces 5,Cancer 6,14,10,8
Capricorn 5,Pisces 5,Cancer 5,14,12,14
Capricorn 5,Pisces 5,Cancer 4A,14,11,12
Capricorn 5,Pisces 5,Cancer Alt,11,15,15
Capricorn 5,Pisces 4A,Cancer 6,15,13,13
Capricorn 5,Pisces 4A,Cancer 5,15,16,16
Capricorn 5,Pisces 4A,Cancer 4A,15,12,13
Capricorn 5,Pisces 4A,Cancer Alt,12,11,11
Capricorn 5,Pisces 4B,Cancer 6,12,9,11
Capricorn 5,Pisces 4B,Cancer 5,12,10,14
Capricorn 5,Pisces 4B,Cancer 4A,12,13,12
Capricorn 5,Pisces 4B,Cancer 4B,10,11,8
Capricorn 5,Pisces 4B,Cancer Alt,9,9,9
Capricorn 5,Pisces Alt,Cancer 6,12,10,8
Capricorn 5,Pisces Alt,Cancer 5,12,12,13
Capricorn 5,Pisces Alt,Cancer 4A,12,11,10
Capricorn 5,Pisces Alt,Cancer Alt,9,13,13
Capricorn 4A,Pisces 6,Cancer 6,14,12,12
Capricorn 4A,Pisces 6,Cancer 5,14,12,11
Capricorn 4A,Pisces 6,Cancer 4A,14,12,13
Capricorn 4A,Pisces 6,Cancer Alt,11,14,15
Capricorn 4A,Pisces 5,Cancer 6,13,12,11
Capricorn 4A,Pisces 5,Cancer 5,13,12,12
Capricorn 4A,Pisces 5,Cancer 4A,13,10,10
Capricorn 4A,Pisces 5,Cancer Alt,10,12,11
Capricorn 4A,Pisces 4A,Cancer 6,14,12,12
Capricorn 4A,Pisces 4A,Cancer 5,14,12,12
Capricorn 4A,Pisces 4A,Cancer 4A,14,9,9
Capricorn 4A,Pisces 4B,Cancer 6,11,12,12
Capricorn 4A,Pisces 4B,Cancer 5,11,12,12
Capricorn 4A,Pisces 4B,Cancer 4A,11,9,11
Capricorn 4A,Pisces 4B,Cancer 4B,9,12,10
Capricorn 4A,Pisces 4B,Cancer Alt,8,11,9
Capricorn 4A,Pisces Alt,Cancer 6,11,9,10
Capricorn 4A,Pisces Alt,Cancer 5,11,10,10
Capricorn 4A,Pisces Alt,Cancer 4A,11,8,8
Capricorn 4A,Pisces Alt,Cancer Alt,8,10,9
Capricorn 4B,Pisces 6,Cancer 6,14,11,10
Capricorn 4B,Pisces 6,Cancer 5,14,14,15
Capricorn 4B,Pisces 6,Cancer 4A,14,12,11
Capricorn 4B,Pisces 5,Cancer 6,13,10,8
Capricorn 4B,Pisces 5,Cancer 5,13,12,12
Capricorn 4B,Pisces 5,Cancer 4A,13,11,10
Capricorn 4B,Pisces 4A,Cancer 6,14,11,11
Capricorn 4B,Pisces 4A,Cancer 5,14,14,13
Capricorn 4B,Pisces 4A,Cancer 4A,14,9,11
Capricorn 4B,Pisces 4B,Cancer 6,11,8,9
Capricorn 4B,Pisces 4B,Cancer 5,11,12,14
Capricorn 4B,Pisces 4B,Cancer 4A,11,10,10
Capricorn 4B,Pisces 4B,Cancer 4B,9,9,10
Capricorn 4B,Pisces 4B,Cancer Alt,8,8,8
Capricorn 4B,Pisces Alt,Cancer 6,11,10,8
Capricorn 4B,Pisces Alt,Cancer 5,11,12,12
Capricorn 4B,Pisces Alt,Cancer 4A,11,11,10
Capricorn Alt,Pisces 6,Cancer 6,13,10,10
Capricorn Alt,Pisces 6,Cancer 5,13,10,10
Capricorn Alt,Pisces 6,Cancer 4A,13,11,11
Capricorn Alt,Pisces 5,Cancer 6,12,8,8
Capricorn Alt,Pisces 5,Cancer 5,12,8,8
Capricorn Alt,Pisces 5,Cancer 4A,12,9,10
Capricorn Alt,Pisces 4A,Cancer 6,13,12,12
Capricorn Alt,Pisces 4A,Cancer 5,13,14,12
Capricorn Alt,Pisces 4A,Cancer 4A,13,10,12
Capricorn Alt,Pisces 4B,Cancer 6,10,8,10
Capricorn Alt,Pisces 4B,Cancer 5,10,10,14
Capricorn Alt,Pisces 4B,Cancer 4A,10,10,12
Capricorn Alt,Pisces 4B,Cancer 4B,8,9,10
Capricorn Alt,Pisces 4B,Cancer Alt,7,8,8
Capricorn Alt,Pisces Alt,Cancer 6,10,8,8
Capricorn Alt,Pisces Alt,Cancer 5,10,8,8
Capricorn Alt,Pisces Alt,Cancer 4A,10,9,8
Capricorn 6,Pisces 6,Leo 6,15,15,17
Capricorn 6,Pisces 6,Leo 5,14,14,15
Capricorn 6,Pisces 6,Leo 4B,14,13,12
Capricorn 6,Pisces 6,Leo Alt,12,13,15
Capricorn 6,Pisces 5,Leo 6,14,14,17
Capricorn 6,Pisces 5,Leo 5,13,16,14
Capricorn 6,Pisces 5,Leo 4B,13,12,12
Capricorn 6,Pisces 5,Leo Alt,11,12,15
Capricorn 6,Pisces 4A,Leo 6,15,18,16
Capricorn 6,Pisces 4A,Leo 5,14,10,12
Capricorn 6,Pisces 4A,Leo 4B,14,10,11
Capricorn 6,Pisces 4A,Leo Alt,12,16,18
Capricorn 6,Pisces 4B,Leo 6,12,12,12
Capricorn 6,Pisces 4B,Leo 5,11,10,10
Capricorn 6,Pisces 4B,Leo 4A,11,11,11
Capricorn 6,Pisces 4B,Leo 4B,11,8,8
Capricorn 6,Pisces 4B,Leo Alt,9,10,10
Capricorn 6,Pisces Alt,Leo 6,12,12,15
Capricorn 6,Pisces Alt,Leo 5,11,14,12
Capricorn 6,Pisces Alt,Leo 4B,11,10,10
Capricorn 6,Pisces Alt,Leo Alt,9,10,13
Capricorn 5,Pisces 6,Leo 6,15,12,14
Capricorn 5,Pisces 6,Leo 5,14,8,10
Capricorn 5,Pisces 6,Leo 4A,14,11,12
Capricorn 5,Pisces 6,Leo 4B,14,10,10
Capricorn 5,Pisces 6,Leo Alt,12,9,10
Capricorn 5,Pisces 5,Leo 6,14,10,12
Capricorn 5,Pisces 5,Leo 5,13,8,10
Capricorn 5,Pisces 5,Leo 4A,13,10,10
Capricorn 5,Pisces 5,Leo 4B,13,8,8
Capricorn 5,Pisces 5,Leo Alt,11,9,8
Capricorn 5,Pisces 4A,Leo 6,15,16,17
Capricorn 5,Pisces 4A,Leo 5,14,13,11
Capricorn 5,Pisces 4A,Leo 4A,14,15,15
Capricorn 5,Pisces 4A,Leo 4B,14,11,11
Capricorn 5,Pisces 4A,Leo Alt,12,13,16
Capricorn 5,Pisces 4B,Leo 6,12,10,10
Capricorn 5,Pisces 4B,Leo 5,11,10,8
Capricorn 5,Pisces 4B,Leo 4A,11,10,11
Capricorn 5,Pisces 4B,Leo 4B,11,9,9
Capricorn 5,Pisces 4B,Leo Alt,9,9,8
Capricorn 5,Pisces Alt,Leo 6,12,10,12
Capricorn 5,Pisces Alt,Leo 5,11,8,10
Capricorn 5,Pisces Alt,Leo 4A,11,10,10
Capricorn 5,Pisces Alt,Leo 4B,11,8,8
Capricorn 5,Pisces Alt,Leo Alt,9,9,8
Capricorn 4A,Pisces 6,Leo 6,14,12,14
Capricorn 4A,Pisces 6,Leo 5,13,10,12
Capricorn 4A,Pisces 6,Leo 4A,13,12,13
Capricorn 4A,Pisces 6,Leo 4B,13,10,10
Capricorn 4A,Pisces 6,Leo Alt,11,13,12
Capricorn 4A,Pisces 5,Leo 6,13,8,11
Capricorn 4A,Pisces 5,Leo 5,12,10,11
Capricorn 4A,Pisces 5,Leo 4A,12,12,11
Capricorn 4A,Pisces 5,Leo 4B,12,8,6
Capricorn 4A,Pisces 5,Leo Alt,10,8,9
Capricorn 4A,Pisces 4A,Leo 6,14,12,16
Capricorn 4A,Pisces 4A,Leo 5,13,10,10
Capricorn 4A,Pisces 4A,Leo 4A,13,14,14
Capricorn 4A,Pisces 4A,Leo 4B,13,9,10
Capricorn 4A,Pisces 4A,Leo Alt,11,14,14
Capricorn 4A,Pisces 4B,Leo 6,11,10,12
Capricorn 4A,Pisces 4B,Leo 5,10,10,10
Capricorn 4A,Pisces 4B,Leo 4A,10,10,9
Capricorn 4A,Pisces 4B,Leo 4B,10,9,8
Capricorn 4A,Pisces 4B,Leo Alt,8,10,10
Capricorn 4A,Pisces Alt,Leo 6,11,8,11
Capricorn 4A,Pisces Alt,Leo 5,10,8,8
Capricorn 4A,Pisces Alt,Leo 4A,10,9,11
Capricorn 4A,Pisces Alt,Leo 4B,10,6,6
Capricorn 4A,Pisces Alt,Leo Alt,8,8,9
Capricorn 4B,Pisces 6,Leo 6,14,14,10
Capricorn 4B,Pisces 6,Leo 5,13,9,10
Capricorn 4B,Pisces 6,Leo 4A,13,11,13
Capricorn 4B,Pisces 6,Leo 4B,13,11,10
Capricorn 4B,Pisces 6,Leo Alt,11,12,10
Capricorn 4B,Pisces 5,Leo 6,13,10,9
Capricorn 4B,Pisces 5,Leo 5,12,8,10
Capricorn 4B,Pisces 5,Leo 4A,12,10,11
Capricorn 4B,Pisces 5,Leo 4B,12,10,10
Capricorn 4B,Pisces 5,Leo Alt,10,10,8
